printedYear,startMonth,startDay,endMonth,endDay,parish,cause,count,parishTotal,parishPlague,canonicalDBN
1669,December,21,December,28,"Leonard, in Shoreditch",Gripes,4.0,7.0,,St Leonard Shoreditch
1665,March,13,March,20,"Magdalens, in Bermondsey-street",Aged,1.0,4.0,1.0,St Mary Magdalen Bermondsey
1665,March,13,March,20,"Magdalens, in Bermondsey-street",Chrisoms,1.0,4.0,1.0,St Mary Magdalen Bermondsey
1665,March,13,March,20,"Magdalens, in Bermondsey-street",Gripeing in ye gutts,1.0,4.0,1.0,St Mary Magdalen Bermondsey
1665,March,13,March,20,"Magdalens, in Bermondsey-street",Plague,4.0,4.0,1.0,St Mary Magdalen Bermondsey
1666,April,10,April,17,"Magdalens, in Bermondsey-street",Spotted ffeaver,1.0,2.0,,St Mary Magdalen Bermondsey
1666,April,10,April,17,"Magdalens, in Bermondsey-street",Infant,1.0,2.0,,St Mary Magdalen Bermondsey
1666,May,22,May,29,"Magdalens, in Bermondsey-street",Consumpcon,1.0,5.0,4.0,St Mary Magdalen Bermondsey
1666,May,22,May,29,"Magdalens, in Bermondsey-street",Plague,4.0,5.0,4.0,St Mary Magdalen Bermondsey
1666,July,10,July,17,"Magdalens, in Bermondsey-street",Aged,1.0,13.0,7.0,St Mary Magdalen Bermondsey
1666,July,10,July,17,"Magdalens, in Bermondsey-street",Dropsy,1.0,13.0,7.0,St Mary Magdalen Bermondsey
1666,July,10,July,17,"Magdalens, in Bermondsey-street",Gripeing in ye gutts,4.0,13.0,7.0,St Mary Magdalen Bermondsey
1666,July,10,July,17,"Magdalens, in Bermondsey-street",Plague,7.0,13.0,7.0,St Mary Magdalen Bermondsey
1666,September,18,September,25,"Magdalens, in Bermondsey-street",Aged,1.0,13.0,3.0,St Mary Magdalen Bermondsey
1666,September,18,September,25,"Magdalens, in Bermondsey-street",Childbed,1.0,13.0,3.0,St Mary Magdalen Bermondsey
1666,September,18,September,25,"Magdalens, in Bermondsey-street",Consumpcon,1.0,13.0,3.0,St Mary Magdalen Bermondsey
1666,September,18,September,25,"Magdalens, in Bermondsey-street",Dropsy,1.0,13.0,3.0,St Mary Magdalen Bermondsey
1666,September,18,September,25,"Magdalens, in Bermondsey-street",Gripeing in ye gutts,3.0,13.0,3.0,St Mary Magdalen Bermondsey
1666,September,18,September,25,"Magdalens, in Bermondsey-street",Convulcon,1.0,13.0,3.0,St Mary Magdalen Bermondsey
1666,September,18,September,25,"Magdalens, in Bermondsey-street",Plague,3.0,13.0,3.0,St Mary Magdalen Bermondsey
1666,September,18,September,25,"Magdalens, in Bermondsey-street",Ricketts,1.0,13.0,3.0,St Mary Magdalen Bermondsey
1666,September,18,September,25,"Magdalens, in Bermondsey-street",Scalded,1.0,13.0,3.0,St Mary Magdalen Bermondsey
1666,January,1,January,8,"Magdalens, in Bermondsey-street",Plague,1.0,7.0,1.0,St Mary Magdalen Bermondsey
1666,January,1,January,8,"Magdalens, in Bermondsey-street",Aged,2.0,7.0,1.0,St Mary Magdalen Bermondsey
1666,January,1,January,8,"Magdalens, in Bermondsey-street",Gripeing in ye gutts,2.0,7.0,1.0,St Mary Magdalen Bermondsey
1666,January,1,January,8,"Magdalens, in Bermondsey-street",Infant,2.0,7.0,1.0,St Mary Magdalen Bermondsey
1666,January,8,January,15,"Magdalens, in Bermondsey-street",Aged,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,8,January,15,"Magdalens, in Bermondsey-street",Cancer,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,8,January,15,"Magdalens, in Bermondsey-street",Chrisoms,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,8,January,15,"Magdalens, in Bermondsey-street",Consumpcon,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,8,January,15,"Magdalens, in Bermondsey-street",Convulcon,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,8,January,15,"Magdalens, in Bermondsey-street",Gripeing in ye gutts,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,8,January,15,"Magdalens, in Bermondsey-street",Plannett,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,8,January,15,"Magdalens, in Bermondsey-street",Surfett,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,8,January,15,"Magdalens, in Bermondsey-street",Smalpox,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,15,January,22,"Magdalens, in Bermondsey-street",Aged,1.0,3.0,,St Mary Magdalen Bermondsey
1666,January,15,January,22,"Magdalens, in Bermondsey-street",Consumpcon,1.0,3.0,,St Mary Magdalen Bermondsey
1666,January,15,January,22,"Magdalens, in Bermondsey-street",ffeaver,1.0,3.0,,St Mary Magdalen Bermondsey
1666,January,22,January,29,"Magdalens, in Bermondsey-street",ffeaver,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,22,January,29,"Magdalens, in Bermondsey-street",Consumpcon,2.0,9.0,,St Mary Magdalen Bermondsey
1666,January,22,January,29,"Magdalens, in Bermondsey-street",Convulcon,2.0,9.0,,St Mary Magdalen Bermondsey
1666,January,22,January,29,"Magdalens, in Bermondsey-street",Dropsy,2.0,9.0,,St Mary Magdalen Bermondsey
1666,January,22,January,29,"Magdalens, in Bermondsey-street",Gripeing in ye gutts,1.0,9.0,,St Mary Magdalen Bermondsey
1666,January,22,January,29,"Magdalens, in Bermondsey-street",Impostume,1.0,9.0,,St Mary Magdalen Bermondsey
1666,February,12,February,19,"Magdalens, in Bermondsey-street",Aged,1.0,5.0,,St Mary Magdalen Bermondsey
1666,February,12,February,19,"Magdalens, in Bermondsey-street",Consumpcon,2.0,5.0,,St Mary Magdalen Bermondsey
1666,February,12,February,19,"Magdalens, in Bermondsey-street",Dropsy,1.0,5.0,,St Mary Magdalen Bermondsey
1666,February,12,February,19,"Magdalens, in Bermondsey-street",ffeaver,1.0,5.0,,St Mary Magdalen Bermondsey
1667,March,10,March,17,"Magdalens, in Bermondsey-street",Dropsy,1.0,7.0,,St Mary Magdalen Bermondsey
1667,March,10,March,17,"Magdalens, in Bermondsey-street",Gripes,2.0,7.0,,St Mary Magdalen Bermondsey
1667,March,10,March,17,"Magdalens, in Bermondsey-street",Kild by a fall from a house,1.0,7.0,,St Mary Magdalen Bermondsey
1667,March,10,March,17,"Magdalens, in Bermondsey-street",Measles,1.0,7.0,,St Mary Magdalen Bermondsey
1667,March,10,March,17,"Magdalens, in Bermondsey-street",Suddenly ,1.0,7.0,,St Mary Magdalen Bermondsey
1667,March,10,March,17,"Magdalens, in Bermondsey-street",Tooth,1.0,7.0,,St Mary Magdalen Bermondsey
1667,April,23,April,30,"Magdalens, in Bermondsey-street",Consumpcon,2.0,4.0,,St Mary Magdalen Bermondsey
1667,April,23,April,30,"Magdalens, in Bermondsey-street",Convulcon,1.0,4.0,,St Mary Magdalen Bermondsey
1667,April,23,April,30,"Magdalens, in Bermondsey-street",ffeaver,1.0,4.0,,St Mary Magdalen Bermondsey
1667,May,21,May,28,"Magdalens, in Bermondsey-street",Consumpcon,1.0,2.0,,St Mary Magdalen Bermondsey
1667,May,21,May,28,"Magdalens, in Bermondsey-street",Stilborne,1.0,2.0,,St Mary Magdalen Bermondsey
1668,December,15,December,22,"Magdalens, in Bermondsey-street",Aged,1.0,8.0,,St Mary Magdalen Bermondsey
1668,December,15,December,22,"Magdalens, in Bermondsey-street",Convulcon,1.0,8.0,,St Mary Magdalen Bermondsey
1668,December,15,December,22,"Magdalens, in Bermondsey-street",Cancer,1.0,8.0,,St Mary Magdalen Bermondsey
1668,December,15,December,22,"Magdalens, in Bermondsey-street",ffeaver,2.0,8.0,,St Mary Magdalen Bermondsey
1668,December,15,December,22,"Magdalens, in Bermondsey-street",Gripes,2.0,8.0,,St Mary Magdalen Bermondsey
1668,December,15,December,22,"Magdalens, in Bermondsey-street",Overlayd,1.0,8.0,,St Mary Magdalen Bermondsey
1668,April,14,April,21,"Magdalens, in Bermondsey-street",Aged,1.0,10.0,,St Mary Magdalen Bermondsey
1668,April,14,April,21,"Magdalens, in Bermondsey-street",Convulcon,1.0,10.0,,St Mary Magdalen Bermondsey
1668,April,14,April,21,"Magdalens, in Bermondsey-street",Dropsy,1.0,10.0,,St Mary Magdalen Bermondsey
1668,April,14,April,21,"Magdalens, in Bermondsey-street",ffeaver,1.0,10.0,,St Mary Magdalen Bermondsey
1668,April,14,April,21,"Magdalens, in Bermondsey-street",Teeth,1.0,10.0,,St Mary Magdalen Bermondsey
1668,April,14,April,21,"Magdalens, in Bermondsey-street",Measles,2.0,10.0,,St Mary Magdalen Bermondsey
1668,April,14,April,21,"Magdalens, in Bermondsey-street",Small pox,2.0,10.0,,St Mary Magdalen Bermondsey
1668,April,14,April,21,"Magdalens, in Bermondsey-street",Stilborne,1.0,10.0,,St Mary Magdalen Bermondsey
1668,May,26,June,2,"Magdalens, in Bermondsey-street",Aged,1.0,11.0,,St Mary Magdalen Bermondsey
1668,May,26,June,2,"Magdalens, in Bermondsey-street",Convulcon,2.0,11.0,,St Mary Magdalen Bermondsey
1668,May,26,June,2,"Magdalens, in Bermondsey-street",Gripes,2.0,11.0,,St Mary Magdalen Bermondsey
1668,May,26,June,2,"Magdalens, in Bermondsey-street",Small pox,2.0,11.0,,St Mary Magdalen Bermondsey
1668,May,26,June,2,"Magdalens, in Bermondsey-street",Measles,2.0,11.0,,St Mary Magdalen Bermondsey
1668,May,26,June,2,"Magdalens, in Bermondsey-street",Teeth,2.0,11.0,,St Mary Magdalen Bermondsey
1668,June,2,June,9,"Magdalens, in Bermondsey-street",ffeaver,1.0,5.0,,St Mary Magdalen Bermondsey
1668,June,2,June,9,"Magdalens, in Bermondsey-street",Dropsy,2.0,5.0,,St Mary Magdalen Bermondsey
1668,June,2,June,9,"Magdalens, in Bermondsey-street",Vomiting,1.0,5.0,,St Mary Magdalen Bermondsey
1668,June,2,June,9,"Magdalens, in Bermondsey-street",Small pox,1.0,5.0,,St Mary Magdalen Bermondsey
1668,August,18,August,25,"Magdalens, in Bermondsey-street",Aged,1.0,14.0,,St Mary Magdalen Bermondsey
1668,August,18,August,25,"Magdalens, in Bermondsey-street",ffeaver,4.0,14.0,,St Mary Magdalen Bermondsey
1668,August,18,August,25,"Magdalens, in Bermondsey-street",fflox,1.0,14.0,,St Mary Magdalen Bermondsey
1668,August,18,August,25,"Magdalens, in Bermondsey-street",Gripes,7.0,14.0,,St Mary Magdalen Bermondsey
1668,August,18,August,25,"Magdalens, in Bermondsey-street",Timpany,1.0,14.0,,St Mary Magdalen Bermondsey
1668,January,26,February,2,"Magdalens, in Bermondsey-street",Aged,1.0,7.0,,St Mary Magdalen Bermondsey
1668,January,26,February,2,"Magdalens, in Bermondsey-street",Consumpcon,1.0,7.0,,St Mary Magdalen Bermondsey
1668,January,26,February,2,"Magdalens, in Bermondsey-street",Convulcon,2.0,7.0,,St Mary Magdalen Bermondsey
1668,January,26,February,2,"Magdalens, in Bermondsey-street",ffeaver,1.0,7.0,,St Mary Magdalen Bermondsey
1668,January,26,February,2,"Magdalens, in Bermondsey-street",Gripeing in ye gutts,1.0,7.0,,St Mary Magdalen Bermondsey
1668,January,26,February,2,"Magdalens, in Bermondsey-street",Stoping of ye Stomack,1.0,7.0,,St Mary Magdalen Bermondsey
1669,June,1,June,8,"Magdalens, in Bermondsey-street",Childbed,1.0,4.0,,St Mary Magdalen Bermondsey
1669,June,1,June,8,"Magdalens, in Bermondsey-street",ffeaver,1.0,4.0,,St Mary Magdalen Bermondsey
1669,June,1,June,8,"Magdalens, in Bermondsey-street",Teeth,2.0,4.0,,St Mary Magdalen Bermondsey
1669,June,15,June,22,"Magdalens, in Bermondsey-street",Surfett,1.0,9.0,,St Mary Magdalen Bermondsey
1669,June,15,June,22,"Magdalens, in Bermondsey-street",Impostume,1.0,9.0,,St Mary Magdalen Bermondsey
1669,June,15,June,22,"Magdalens, in Bermondsey-street",ffeaver,2.0,9.0,,St Mary Magdalen Bermondsey
1669,June,15,June,22,"Magdalens, in Bermondsey-street",Teeth,2.0,9.0,,St Mary Magdalen Bermondsey
1669,June,15,June,22,"Magdalens, in Bermondsey-street",Chrisoms,1.0,9.0,,St Mary Magdalen Bermondsey
1669,June,15,June,22,"Magdalens, in Bermondsey-street",Gripes,1.0,9.0,,St Mary Magdalen Bermondsey
1669,June,15,June,22,"Magdalens, in Bermondsey-street",Ricketts,1.0,9.0,,St Mary Magdalen Bermondsey
1669,June,22,June,29,"Magdalens, in Bermondsey-street",Consumpcon,2.0,9.0,,St Mary Magdalen Bermondsey
1669,June,22,June,29,"Magdalens, in Bermondsey-street",Convulcon,1.0,9.0,,St Mary Magdalen Bermondsey
1669,June,22,June,29,"Magdalens, in Bermondsey-street",fflux,1.0,9.0,,St Mary Magdalen Bermondsey
1669,June,22,June,29,"Magdalens, in Bermondsey-street",ffrenchpox,1.0,9.0,,St Mary Magdalen Bermondsey
1669,June,22,June,29,"Magdalens, in Bermondsey-street",Gripes,1.0,9.0,,St Mary Magdalen Bermondsey
1669,June,22,June,29,"Magdalens, in Bermondsey-street",Stoping of ye Stomack,1.0,9.0,,St Mary Magdalen Bermondsey
1669,June,22,June,29,"Magdalens, in Bermondsey-street",Teeth,2.0,9.0,,St Mary Magdalen Bermondsey
1669,July,13,July,20,"Magdalens, in Bermondsey-street",Cancer,1.0,8.0,,St Mary Magdalen Bermondsey
1669,July,13,July,20,"Magdalens, in Bermondsey-street",ffeaver,1.0,8.0,,St Mary Magdalen Bermondsey
1669,July,13,July,20,"Magdalens, in Bermondsey-street",fflux,1.0,8.0,,St Mary Magdalen Bermondsey
1669,July,13,July,20,"Magdalens, in Bermondsey-street",Gripes,1.0,8.0,,St Mary Magdalen Bermondsey
1669,July,13,July,20,"Magdalens, in Bermondsey-street",Surfett,1.0,8.0,,St Mary Magdalen Bermondsey
1669,July,13,July,20,"Magdalens, in Bermondsey-street",Teeth,3.0,8.0,,St Mary Magdalen Bermondsey
1669,July,20,July,27,"Magdalens, in Bermondsey-street",Childbed,1.0,8.0,,St Mary Magdalen Bermondsey
1669,July,20,July,27,"Magdalens, in Bermondsey-street",fflux,1.0,8.0,,St Mary Magdalen Bermondsey
1669,July,20,July,27,"Magdalens, in Bermondsey-street",Gripes,3.0,8.0,,St Mary Magdalen Bermondsey
1669,July,20,July,27,"Magdalens, in Bermondsey-street",Ricketts,1.0,8.0,,St Mary Magdalen Bermondsey
1669,July,20,July,27,"Magdalens, in Bermondsey-street",Vomiting,1.0,8.0,,St Mary Magdalen Bermondsey
1669,July,20,July,27,"Magdalens, in Bermondsey-street",Teeth,1.0,8.0,,St Mary Magdalen Bermondsey
1669,July,27,August,3,"Magdalens, in Bermondsey-street",Convulcon,1.0,10.0,,St Mary Magdalen Bermondsey
1669,July,27,August,3,"Magdalens, in Bermondsey-street",ffrenchpox,1.0,10.0,,St Mary Magdalen Bermondsey
1669,July,27,August,3,"Magdalens, in Bermondsey-street",Dropsy,1.0,10.0,,St Mary Magdalen Bermondsey
1669,July,27,August,3,"Magdalens, in Bermondsey-street",ffeaver,1.0,10.0,,St Mary Magdalen Bermondsey
1669,July,27,August,3,"Magdalens, in Bermondsey-street",fflux,3.0,10.0,,St Mary Magdalen Bermondsey
1669,July,27,August,3,"Magdalens, in Bermondsey-street",Gripeing in ye gutts,1.0,10.0,,St Mary Magdalen Bermondsey
1669,July,27,August,3,"Magdalens, in Bermondsey-street",Ricketts,1.0,10.0,,St Mary Magdalen Bermondsey
1669,August,3,August,10,"Magdalens, in Bermondsey-street",Aged,1.0,16.0,,St Mary Magdalen Bermondsey
1669,August,3,August,10,"Magdalens, in Bermondsey-street",Convulcon,1.0,16.0,,St Mary Magdalen Bermondsey
1669,August,3,August,10,"Magdalens, in Bermondsey-street",ffeaver,2.0,16.0,,St Mary Magdalen Bermondsey
1669,August,3,August,10,"Magdalens, in Bermondsey-street",fflux,4.0,16.0,,St Mary Magdalen Bermondsey
1669,August,3,August,10,"Magdalens, in Bermondsey-street",Teeth,4.0,16.0,,St Mary Magdalen Bermondsey
1669,August,3,August,10,"Magdalens, in Bermondsey-street",Chrisoms,1.0,16.0,,St Mary Magdalen Bermondsey
1669,August,3,August,10,"Magdalens, in Bermondsey-street",Gripes,2.0,16.0,,St Mary Magdalen Bermondsey
1669,August,3,August,10,"Magdalens, in Bermondsey-street",Ricketts,1.0,16.0,,St Mary Magdalen Bermondsey
1669,August,17,August,24,"Magdalens, in Bermondsey-street",Aged,1.0,11.0,,St Mary Magdalen Bermondsey
1669,August,17,August,24,"Magdalens, in Bermondsey-street",Consumpcon,2.0,11.0,,St Mary Magdalen Bermondsey
1669,August,17,August,24,"Magdalens, in Bermondsey-street",Dropsy,1.0,11.0,,St Mary Magdalen Bermondsey
1669,August,17,August,24,"Magdalens, in Bermondsey-street",fflux,1.0,11.0,,St Mary Magdalen Bermondsey
1669,August,17,August,24,"Magdalens, in Bermondsey-street",Gripes,6.0,11.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Consumpcon,3.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Convulcon,1.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",ffeaver,4.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Vomiting,1.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Teeth,1.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Scowring,1.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Overlayd,1.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Dropsy,1.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Small pox,1.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Scurvy,1.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Gripes,5.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Impostume,1.0,22.0,,St Mary Magdalen Bermondsey
1669,August,24,August,31,"Magdalens, in Bermondsey-street",Stilborne,1.0,22.0,,St Mary Magdalen Bermondsey
1669,September,21,September,28,"Magdalens, in Bermondsey-street",Aged,1.0,19.0,,St Mary Magdalen Bermondsey
1669,September,21,September,28,"Magdalens, in Bermondsey-street",Consumpcon,2.0,19.0,,St Mary Magdalen Bermondsey
1669,September,21,September,28,"Magdalens, in Bermondsey-street",fflux,1.0,19.0,,St Mary Magdalen Bermondsey
1669,September,21,September,28,"Magdalens, in Bermondsey-street",Gripes,5.0,19.0,,St Mary Magdalen Bermondsey
1669,September,21,September,28,"Magdalens, in Bermondsey-street",Ricketts,1.0,19.0,,St Mary Magdalen Bermondsey
1669,September,21,September,28,"Magdalens, in Bermondsey-street",Surfett,3.0,19.0,,St Mary Magdalen Bermondsey
1669,September,21,September,28,"Magdalens, in Bermondsey-street",Teeth,5.0,19.0,,St Mary Magdalen Bermondsey
1669,September,21,September,28,"Magdalens, in Bermondsey-street",Timpany,1.0,19.0,,St Mary Magdalen Bermondsey
1669,October,5,October,12,"Magdalens, in Bermondsey-street",Aged,1.0,14.0,,St Mary Magdalen Bermondsey
1669,October,5,October,12,"Magdalens, in Bermondsey-street",Consumpcon,3.0,14.0,,St Mary Magdalen Bermondsey
1669,October,5,October,12,"Magdalens, in Bermondsey-street",ffeaver,2.0,14.0,,St Mary Magdalen Bermondsey
1669,October,5,October,12,"Magdalens, in Bermondsey-street",fflox,1.0,14.0,,St Mary Magdalen Bermondsey
1669,October,5,October,12,"Magdalens, in Bermondsey-street",Gripes,4.0,14.0,,St Mary Magdalen Bermondsey
1669,October,5,October,12,"Magdalens, in Bermondsey-street",Stoping of ye Stomack,1.0,14.0,,St Mary Magdalen Bermondsey
1669,October,5,October,12,"Magdalens, in Bermondsey-street",Purples,1.0,14.0,,St Mary Magdalen Bermondsey
1669,October,5,October,12,"Magdalens, in Bermondsey-street",Stilborne,1.0,14.0,,St Mary Magdalen Bermondsey
1669,November,16,November,23,"Magdalens, in Bermondsey-street",Aged,2.0,5.0,,St Mary Magdalen Bermondsey
1669,November,16,November,23,"Magdalens, in Bermondsey-street",ffeaver,1.0,5.0,,St Mary Magdalen Bermondsey
1669,November,16,November,23,"Magdalens, in Bermondsey-street",fflux,1.0,5.0,,St Mary Magdalen Bermondsey
1669,November,16,November,23,"Magdalens, in Bermondsey-street",Gripes,1.0,5.0,,St Mary Magdalen Bermondsey
1669,December,7,December,14,"Magdalens, in Bermondsey-street",ffeaver,1.0,2.0,,St Mary Magdalen Bermondsey
1669,December,7,December,14,"Magdalens, in Bermondsey-street",Teeth,1.0,2.0,,St Mary Magdalen Bermondsey
1669,December,14,December,21,"Magdalens, in Bermondsey-street",Consumpcon,1.0,9.0,,St Mary Magdalen Bermondsey
1669,December,14,December,21,"Magdalens, in Bermondsey-street",fflux,1.0,9.0,,St Mary Magdalen Bermondsey
1669,December,14,December,21,"Magdalens, in Bermondsey-street",Gripes,2.0,9.0,,St Mary Magdalen Bermondsey
1669,December,14,December,21,"Magdalens, in Bermondsey-street",Ricketts,1.0,9.0,,St Mary Magdalen Bermondsey
1669,December,14,December,21,"Magdalens, in Bermondsey-street",Small pox,1.0,9.0,,St Mary Magdalen Bermondsey
1669,December,14,December,21,"Magdalens, in Bermondsey-street",Surfett,2.0,9.0,,St Mary Magdalen Bermondsey
1669,December,14,December,21,"Magdalens, in Bermondsey-street",Tooth,1.0,9.0,,St Mary Magdalen Bermondsey
1669,December,21,December,28,"Magdalens, in Bermondsey-street",Convulcon,2.0,6.0,,St Mary Magdalen Bermondsey
1669,December,21,December,28,"Magdalens, in Bermondsey-street",Small pox,2.0,6.0,,St Mary Magdalen Bermondsey
1669,December,21,December,28,"Magdalens, in Bermondsey-street",Teeth,1.0,6.0,,St Mary Magdalen Bermondsey
1669,December,21,December,28,"Magdalens, in Bermondsey-street",Tissick,1.0,6.0,,St Mary Magdalen Bermondsey
1665,March,13,March,20,"Mary, at Islington",Consumpcon,1.0,1.0,,St Mary Islington
1666,May,22,May,29,"Mary, at Islington",Abortive,2.0,4.0,,St Mary Islington
1666,May,22,May,29,"Mary, at Islington",Consumpcon,1.0,4.0,,St Mary Islington
1666,May,22,May,29,"Mary, at Islington",Shott,1.0,4.0,,St Mary Islington
1666,July,10,July,17,"Mary, at Islington",Drowned,1.0,2.0,,St Mary Islington
1666,July,10,July,17,"Mary, at Islington",Stilborne,1.0,2.0,,St Mary Islington
1666,September,18,September,25,"Mary, at Islington",Stilborne,2.0,9.0,,St Mary Islington
1666,September,18,September,25,"Mary, at Islington",Infant,1.0,9.0,,St Mary Islington
1666,September,18,September,25,"Mary, at Islington",Consumpcon,3.0,9.0,,St Mary Islington
1666,September,18,September,25,"Mary, at Islington",Dropsy,3.0,9.0,,St Mary Islington
1666,January,1,January,8,"Mary, at Islington",Abortive,2.0,2.0,,St Mary Islington
1666,January,8,January,15,"Mary, at Islington",Abortive,2.0,8.0,,St Mary Islington
1666,January,8,January,15,"Mary, at Islington",Aged,1.0,8.0,,St Mary Islington
1666,January,8,January,15,"Mary, at Islington",Consumpcon,2.0,8.0,,St Mary Islington
1666,January,8,January,15,"Mary, at Islington",Infant,2.0,8.0,,St Mary Islington
1666,January,8,January,15,"Mary, at Islington",Kild by a Waggon,1.0,8.0,,St Mary Islington
1666,January,15,January,22,"Mary, at Islington",Aged,1.0,1.0,,St Mary Islington
1669,August,17,August,24,"Mary, at Islington",Gripeing in ye gutts,7.0,7.0,,St Mary Islington
1669,August,24,August,31,"Mary, at Islington",Gripeing in ye gutts,2.0,2.0,,St Mary Islington
1669,September,21,September,28,"Mary, at Islington",Gripes,4.0,6.0,,St Mary Islington
1669,September,21,September,28,"Mary, at Islington",Kild by a Cart,1.0,6.0,,St Mary Islington
1669,September,21,September,28,"Mary, at Islington",Riseing of ye lights,1.0,6.0,,St Mary Islington
1669,October,5,October,12,"Mary, at Islington",Gripes,3.0,5.0,,St Mary Islington
1669,October,5,October,12,"Mary, at Islington",Drowned,1.0,5.0,,St Mary Islington
1669,October,5,October,12,"Mary, at Islington",ffeaver,1.0,5.0,,St Mary Islington
1669,November,16,November,23,"Mary, at Islington",Gripeing in ye gutts,1.0,1.0,,St Mary Islington
1669,December,7,December,14,"Mary, at Islington",Gripeing in ye gutts,1.0,3.0,,St Mary Islington
1669,December,7,December,14,"Mary, at Islington",ffeaver,1.0,3.0,,St Mary Islington
1669,December,7,December,14,"Mary, at Islington",Small pox,1.0,3.0,,St Mary Islington
1669,December,14,December,21,"Mary, at Islington",Tooth,1.0,2.0,,St Mary Islington
1669,December,14,December,21,"Mary, at Islington",ffeaver,1.0,2.0,,St Mary Islington
1669,December,21,December,28,"Mary, at Islington",Small pox,3.0,3.0,,St Mary Islington
1665,March,13,March,20,"Mary, at Whitechappel",Aged,1.0,4.0,,St Mary Whitechapel
1665,March,13,March,20,"Mary, at Whitechappel",Consumpcon,1.0,4.0,,St Mary Whitechapel
1665,March,13,March,20,"Mary, at Whitechappel",Dropsy,1.0,4.0,,St Mary Whitechapel
1665,March,13,March,20,"Mary, at Whitechappel",ffeaver,1.0,4.0,,St Mary Whitechapel
1666,April,10,April,17,"Mary, at Whitechappel",Aged,1.0,3.0,,St Mary Whitechapel
1666,April,10,April,17,"Mary, at Whitechappel",Consumpcon,1.0,3.0,,St Mary Whitechapel
1666,April,10,April,17,"Mary, at Whitechappel",Convulcon,1.0,3.0,,St Mary Whitechapel
1666,May,22,May,29,"Mary, at Whitechappel",Plague,1.0,9.0,1.0,St Mary Whitechapel
1666,May,22,May,29,"Mary, at Whitechappel",Dropsy,3.0,9.0,1.0,St Mary Whitechapel
1666,May,22,May,29,"Mary, at Whitechappel",Stilborne,2.0,9.0,1.0,St Mary Whitechapel
1666,May,22,May,29,"Mary, at Whitechappel",Teeth,1.0,9.0,1.0,St Mary Whitechapel
1666,May,22,May,29,"Mary, at Whitechappel",Consumpcon,1.0,9.0,1.0,St Mary Whitechapel
1666,May,22,May,29,"Mary, at Whitechappel",ffeaver,1.0,9.0,1.0,St Mary Whitechapel
1666,July,10,July,17,"Mary, at Whitechappel",Chrisoms,1.0,12.0,3.0,St Mary Whitechapel
1666,July,10,July,17,"Mary, at Whitechappel",Convulcon,5.0,12.0,3.0,St Mary Whitechapel
1666,July,10,July,17,"Mary, at Whitechappel",Dropsy,1.0,12.0,3.0,St Mary Whitechapel
1666,July,10,July,17,"Mary, at Whitechappel",ffeaver,1.0,12.0,3.0,St Mary Whitechapel
1666,July,10,July,17,"Mary, at Whitechappel",Plague,3.0,12.0,3.0,St Mary Whitechapel
1666,July,10,July,17,"Mary, at Whitechappel",Ricketts,1.0,12.0,3.0,St Mary Whitechapel
1666,September,18,September,25,"Mary, at Whitechappel",Plague,2.0,22.0,2.0,St Mary Whitechapel
1666,September,18,September,25,"Mary, at Whitechappel",Convulcon,5.0,22.0,2.0,St Mary Whitechapel
1666,September,18,September,25,"Mary, at Whitechappel",Consumpcon,1.0,22.0,2.0,St Mary Whitechapel
1666,September,18,September,25,"Mary, at Whitechappel",Dropsy,5.0,22.0,2.0,St Mary Whitechapel
1666,September,18,September,25,"Mary, at Whitechappel",Drowned,1.0,22.0,2.0,St Mary Whitechapel
1666,September,18,September,25,"Mary, at Whitechappel",Aged,1.0,22.0,2.0,St Mary Whitechapel
