year,week_number,unique_identifier,start_day,start_month,end_day,end_month,death,count,descriptive_text
1700,7,Laxton-1700-07-verso,28,January,4,February,Swine-Pox,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Teeth,23,
1700,7,Laxton-1700-07-verso,28,January,4,February,Thrush,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Tissick,7,
1700,7,Laxton-1700-07-verso,28,January,4,February,Tympany,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Twisting of the Guts,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Ulcer,1,
1700,7,Laxton-1700-07-verso,28,January,4,February,Vapours,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Vomiting,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Water in the Head,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Wen,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Wind,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Wolf,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Worms,1,
1700,7,Laxton-1700-07-verso,28,January,4,February,Killed,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Suicide,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Other,2,
1700,7,Laxton-1700-07-verso,28,January,4,February,Christened (Male),193,
1700,7,Laxton-1700-07-verso,28,January,4,February,Christened (Female),151,
1700,7,Laxton-1700-07-verso,28,January,4,February,Christened (In All),344,
1700,7,Laxton-1700-07-verso,28,January,4,February,Buried (Male),204,
1700,7,Laxton-1700-07-verso,28,January,4,February,Buried (Female),220,
1700,7,Laxton-1700-07-verso,28,January,4,February,Buried (All),424,
1700,7,Laxton-1700-07-verso,28,January,4,February,Increase/Decrease in Burials,60,
1700,8,Laxton-1700-08-verso,4,February,11,February,Abortive,3,
1700,8,Laxton-1700-08-verso,4,February,11,February,Aged,35,
1700,8,Laxton-1700-08-verso,4,February,11,February,Ague,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Apoplexy,4,
1700,8,Laxton-1700-08-verso,4,February,11,February,Asthma,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Bed-ridden,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Blasted,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Bleeding,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Bloody-flux,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Calenture,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Cancer,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Canker,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Chicken Pox,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Child-Bed,4,
1700,8,Laxton-1700-08-verso,4,February,11,February,Chrisoms,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Cold,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Colick,1,
1700,8,Laxton-1700-08-verso,4,February,11,February,Consumption,50,
1700,8,Laxton-1700-08-verso,4,February,11,February,Convulsion,104,
1700,8,Laxton-1700-08-verso,4,February,11,February,Cough,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Cramp,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Diabetes,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Dropsie,16,
1700,8,Laxton-1700-08-verso,4,February,11,February,Drowned,1,Drowned accidentally at St Margaret in Westminster
1700,8,Laxton-1700-08-verso,4,February,11,February,Executed,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Falling-sickness,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Fever,52,
1700,8,Laxton-1700-08-verso,4,February,11,February,Fistula,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Flox and Small-Pox,32,
1700,8,Laxton-1700-08-verso,4,February,11,February,Flux,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Found dead,1,
1700,8,Laxton-1700-08-verso,4,February,11,February,French-Pox,2,
1700,8,Laxton-1700-08-verso,4,February,11,February,Frets,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Gangreen,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Gout,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Gravel,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Grief,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Griping in the Guts,16,
1700,8,Laxton-1700-08-verso,4,February,11,February,Headache,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Headmouldshot,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Hooping Cough,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Hiccough,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Horshoehead,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Impostume,1,
1700,8,Laxton-1700-08-verso,4,February,11,February,Infants,1,
1700,8,Laxton-1700-08-verso,4,February,11,February,Inflammation,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Itch,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Jaundies,1,
1700,8,Laxton-1700-08-verso,4,February,11,February,Jaw-fallen,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Kings Evil,1,
1700,8,Laxton-1700-08-verso,4,February,11,February,Leprosie,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Lethargy,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Liver-grown,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Looseness,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Lunatick and Frenzy,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Malignant Fever,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Meagrim,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Measles,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Miscarriage,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Mortification,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Mother,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Noli me tangere,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Overlaid,2,
1700,8,Laxton-1700-08-verso,4,February,11,February,Palsie,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Plague,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Planet,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Plurisie,2,
1700,8,Laxton-1700-08-verso,4,February,11,February,Purples,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Quinsie,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Rash,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Rheumatism,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Rickets,8,
1700,8,Laxton-1700-08-verso,4,February,11,February,Rising of the Lights,3,
1700,8,Laxton-1700-08-verso,4,February,11,February,Running of the Reins,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Rupture,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Scald Head,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Scarlet Fever,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Sciatica,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Scowring,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Scurvy,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Sores,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Shingles,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Spleen,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Spotted-Fever,1,
1700,8,Laxton-1700-08-verso,4,February,11,February,St. Anthony's Fire,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Starved,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Still-born,13,
1700,8,Laxton-1700-08-verso,4,February,11,February,Stone,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Stopping of the Stomach,11,
1700,8,Laxton-1700-08-verso,4,February,11,February,Strangury,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Strongullion,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Suddenly,4,
1700,8,Laxton-1700-08-verso,4,February,11,February,Surfeit,4,
1700,8,Laxton-1700-08-verso,4,February,11,February,Swelling in the Throat,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Swine-Pox,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Teeth,26,
1700,8,Laxton-1700-08-verso,4,February,11,February,Thrush,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Tissick,7,
1700,8,Laxton-1700-08-verso,4,February,11,February,Tympany,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Twisting of the Guts,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Ulcer,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Vapours,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Vomiting,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Water in the Head,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Wen,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Wind,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Wolf,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Worms,1,
1700,8,Laxton-1700-08-verso,4,February,11,February,Killed,,
1700,8,Laxton-1700-08-verso,4,February,11,February,Suicide,1,Hang'd himself being Lunatick at St Mary Hill
1700,8,Laxton-1700-08-verso,4,February,11,February,Other,3,
1700,8,Laxton-1700-08-verso,4,February,11,February,Christened (Male),160,
1700,8,Laxton-1700-08-verso,4,February,11,February,Christened (Female),161,
1700,8,Laxton-1700-08-verso,4,February,11,February,Christened (In All),321,
1700,8,Laxton-1700-08-verso,4,February,11,February,Buried (Male),227,
1700,8,Laxton-1700-08-verso,4,February,11,February,Buried (Female),184,
1700,8,Laxton-1700-08-verso,4,February,11,February,Buried (All),411,
1700,8,Laxton-1700-08-verso,4,February,11,February,Increase/Decrease in Burials,-13,
1700,9,Laxton-1700-09-verso,11,February,18,February,Abortive,4,
1700,9,Laxton-1700-09-verso,11,February,18,February,Aged,33,
1700,9,Laxton-1700-09-verso,11,February,18,February,Ague,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Apoplexy,2,
1700,9,Laxton-1700-09-verso,11,February,18,February,Asthma,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Bed-ridden,1,
1700,9,Laxton-1700-09-verso,11,February,18,February,Blasted,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Bleeding,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Bloody-flux,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Calenture,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Cancer,1,
1700,9,Laxton-1700-09-verso,11,February,18,February,Canker,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Chicken Pox,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Child-Bed,2,
1700,9,Laxton-1700-09-verso,11,February,18,February,Chrisoms,2,
1700,9,Laxton-1700-09-verso,11,February,18,February,Cold,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Colick,1,
1700,9,Laxton-1700-09-verso,11,February,18,February,Consumption,54,
1700,9,Laxton-1700-09-verso,11,February,18,February,Convulsion,100,
1700,9,Laxton-1700-09-verso,11,February,18,February,Cough,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Cramp,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Diabetes,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Dropsie,13,
1700,9,Laxton-1700-09-verso,11,February,18,February,Drowned,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Executed,1,
1700,9,Laxton-1700-09-verso,11,February,18,February,Falling-sickness,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Fever,53,
1700,9,Laxton-1700-09-verso,11,February,18,February,Fistula,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Flox and Small-Pox,29,
1700,9,Laxton-1700-09-verso,11,February,18,February,Flux,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Found dead,,
1700,9,Laxton-1700-09-verso,11,February,18,February,French-Pox,2,
1700,9,Laxton-1700-09-verso,11,February,18,February,Frets,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Gangreen,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Gout,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Gravel,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Grief,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Griping in the Guts,18,
1700,9,Laxton-1700-09-verso,11,February,18,February,Headache,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Headmouldshot,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Hooping Cough,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Hiccough,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Horshoehead,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Impostume,3,
1700,9,Laxton-1700-09-verso,11,February,18,February,Infants,1,
1700,9,Laxton-1700-09-verso,11,February,18,February,Inflammation,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Itch,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Jaundies,1,
1700,9,Laxton-1700-09-verso,11,February,18,February,Jaw-fallen,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Kings Evil,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Leprosie,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Lethargy,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Liver-grown,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Looseness,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Lunatick and Frenzy,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Malignant Fever,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Meagrim,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Measles,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Miscarriage,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Mortification,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Mother,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Noli me tangere,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Overlaid,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Palsie,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Plague,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Planet,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Plurisie,2,
1700,9,Laxton-1700-09-verso,11,February,18,February,Purples,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Quinsie,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Rash,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Rheumatism,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Rickets,5,
1700,9,Laxton-1700-09-verso,11,February,18,February,Rising of the Lights,3,
1700,9,Laxton-1700-09-verso,11,February,18,February,Running of the Reins,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Rupture,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Scald Head,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Scarlet Fever,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Sciatica,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Scowring,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Scurvy,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Sores,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Shingles,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Spleen,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Spotted-Fever,2,
1700,9,Laxton-1700-09-verso,11,February,18,February,St. Anthony's Fire,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Starved,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Still-born,9,
1700,9,Laxton-1700-09-verso,11,February,18,February,Stone,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Stopping of the Stomach,10,
1700,9,Laxton-1700-09-verso,11,February,18,February,Strangury,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Strongullion,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Suddenly,1,
1700,9,Laxton-1700-09-verso,11,February,18,February,Surfeit,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Swelling in the Throat,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Swine-Pox,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Teeth,22,
1700,9,Laxton-1700-09-verso,11,February,18,February,Thrush,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Tissick,13,
1700,9,Laxton-1700-09-verso,11,February,18,February,Tympany,1,
1700,9,Laxton-1700-09-verso,11,February,18,February,Twisting of the Guts,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Ulcer,1,
1700,9,Laxton-1700-09-verso,11,February,18,February,Vapours,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Vomiting,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Water in the Head,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Wen,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Wind,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Wolf,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Worms,4,
1700,9,Laxton-1700-09-verso,11,February,18,February,Killed,,
1700,9,Laxton-1700-09-verso,11,February,18,February,Suicide,1,Hang'd himself at St James in Duke-place
1700,9,Laxton-1700-09-verso,11,February,18,February,Other,2,
1700,9,Laxton-1700-09-verso,11,February,18,February,Christened (Male),166,
1700,9,Laxton-1700-09-verso,11,February,18,February,Christened (Female),162,
1700,9,Laxton-1700-09-verso,11,February,18,February,Christened (In All),328,
1700,9,Laxton-1700-09-verso,11,February,18,February,Buried (Male),202,
1700,9,Laxton-1700-09-verso,11,February,18,February,Buried (Female),195,
1700,9,Laxton-1700-09-verso,11,February,18,February,Buried (All),397,
1700,9,Laxton-1700-09-verso,11,February,18,February,Increase/Decrease in Burials,-14,
1700,10,Laxton-1700-10-verso,18,February,25,February,Abortive,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Aged,32,
1700,10,Laxton-1700-10-verso,18,February,25,February,Ague,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Apoplexy,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Asthma,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Bed-ridden,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Blasted,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Bleeding,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Bloody-flux,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Calenture,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Cancer,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Canker,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Chicken Pox,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Child-Bed,5,
1700,10,Laxton-1700-10-verso,18,February,25,February,Chrisoms,2,
1700,10,Laxton-1700-10-verso,18,February,25,February,Cold,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Colick,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Consumption,64,
1700,10,Laxton-1700-10-verso,18,February,25,February,Convulsion,94,
1700,10,Laxton-1700-10-verso,18,February,25,February,Cough,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Cramp,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Diabetes,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Dropsie,17,
1700,10,Laxton-1700-10-verso,18,February,25,February,Drowned,1,Drown'd accidentally in the River of Thames at St Paul at Shadwell
1700,10,Laxton-1700-10-verso,18,February,25,February,Executed,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Falling-sickness,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Fever,54,
1700,10,Laxton-1700-10-verso,18,February,25,February,Fistula,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Flox and Small-Pox,25,
1700,10,Laxton-1700-10-verso,18,February,25,February,Flux,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Found dead,,
1700,10,Laxton-1700-10-verso,18,February,25,February,French-Pox,2,
1700,10,Laxton-1700-10-verso,18,February,25,February,Frets,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Gangreen,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Gout,2,
1700,10,Laxton-1700-10-verso,18,February,25,February,Gravel,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Grief,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Griping in the Guts,19,
1700,10,Laxton-1700-10-verso,18,February,25,February,Headache,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Headmouldshot,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Hooping Cough,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Hiccough,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Horshoehead,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Impostume,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Infants,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Inflammation,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Itch,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Jaundies,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Jaw-fallen,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Kings Evil,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Leprosie,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Lethargy,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Liver-grown,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Looseness,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Lunatick and Frenzy,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Malignant Fever,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Meagrim,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Measles,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Miscarriage,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Mortification,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Mother,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Noli me tangere,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Overlaid,2,
1700,10,Laxton-1700-10-verso,18,February,25,February,Palsie,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Plague,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Planet,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Plurisie,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Purples,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Quinsie,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Rash,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Rheumatism,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Rickets,14,
1700,10,Laxton-1700-10-verso,18,February,25,February,Rising of the Lights,3,
1700,10,Laxton-1700-10-verso,18,February,25,February,Running of the Reins,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Rupture,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Scald Head,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Scarlet Fever,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Sciatica,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Scowring,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Scurvy,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Sores,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Shingles,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Spleen,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Spotted-Fever,,
1700,10,Laxton-1700-10-verso,18,February,25,February,St. Anthony's Fire,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Starved,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Still-born,9,
1700,10,Laxton-1700-10-verso,18,February,25,February,Stone,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Stopping of the Stomach,10,
1700,10,Laxton-1700-10-verso,18,February,25,February,Strangury,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Strongullion,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Suddenly,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Surfeit,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Swelling in the Throat,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Swine-Pox,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Teeth,26,
1700,10,Laxton-1700-10-verso,18,February,25,February,Thrush,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Tissick,10,
1700,10,Laxton-1700-10-verso,18,February,25,February,Tympany,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Twisting of the Guts,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Ulcer,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Vapours,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Vomiting,1,
1700,10,Laxton-1700-10-verso,18,February,25,February,Water in the Head,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Wen,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Wind,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Wolf,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Worms,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Killed,1,Kill'd with a Sword at St Ann in Westminster
1700,10,Laxton-1700-10-verso,18,February,25,February,Suicide,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Other,,
1700,10,Laxton-1700-10-verso,18,February,25,February,Christened (Male),163,
1700,10,Laxton-1700-10-verso,18,February,25,February,Christened (Female),177,
1700,10,Laxton-1700-10-verso,18,February,25,February,Christened (In All),340,
1700,10,Laxton-1700-10-verso,18,February,25,February,Buried (Male),196,
1700,10,Laxton-1700-10-verso,18,February,25,February,Buried (Female),212,
1700,10,Laxton-1700-10-verso,18,February,25,February,Buried (All),408,
1700,10,Laxton-1700-10-verso,18,February,25,February,Increase/Decrease in Burials,11,
1700,11,Laxton-1700-11-verso,25,February,4,March,Abortive,2,
1700,11,Laxton-1700-11-verso,25,February,4,March,Aged,31,
1700,11,Laxton-1700-11-verso,25,February,4,March,Ague,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Apoplexy,4,
1700,11,Laxton-1700-11-verso,25,February,4,March,Asthma,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Bed-ridden,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Blasted,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Bleeding,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Bloody-flux,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Calenture,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Cancer,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Canker,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Chicken Pox,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Child-Bed,3,
1700,11,Laxton-1700-11-verso,25,February,4,March,Chrisoms,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Cold,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Colick,2,
1700,11,Laxton-1700-11-verso,25,February,4,March,Consumption,56,
1700,11,Laxton-1700-11-verso,25,February,4,March,Convulsion,94,
1700,11,Laxton-1700-11-verso,25,February,4,March,Cough,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Cramp,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Diabetes,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Dropsie,19,
1700,11,Laxton-1700-11-verso,25,February,4,March,Drowned,,
1700,11,Laxton-1700-11-verso,25,February,4,March,Executed,,
