unique_identifier,start_day,start_month,start_year,end_day,end_month,end_year,parish_name,count,count_type,week,bill_type,source,year
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Aldermary,18,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary le Bow,15,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Bothaw,5,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Colechurch,0,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Hill,40,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Mounthaw,10,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Sommerset,22,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Stayning,12,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Woolchurch,0,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Woolnoth,9,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Martin Iremongerlane,9,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Martin Ludgate,15,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Martin Orgars,15,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Martin Outwich,8,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Martin Vintrey,42,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Matthew Fridaystreet,4,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Maudlin Milkstreet,0,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Maudlin Oldfishstreet,25,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Michael Bassishaw,27,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Michael Cornhil,17,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Michael Crookedlane,18,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Michael Queenhithe,20,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Michael Quern,20,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Michael Royal,14,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Michael Woodstreet,2,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mildred Breadstreet,4,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mildred Poultrey,9,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Nicholas Acons,5,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Nicholas Coleabby,9,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Nicholas Olaves,6,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Olave Hartstreet,21,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Olave Jewry,5,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Olave Silverstreet,21,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Pancras,5,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Peter Ad Vincula,,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Peter Cheap,3,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Peter Cornhil,14,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Peter Paulswharf,9,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Peter Poor,7,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Steven Colemanstreet,60,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Steven Walbrook,16,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Swithin,16,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Thomas Apostles,10,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Trinity Parish,8,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Andrew Holborn,822,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Bartholomew Great,96,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Bartholomew Less,22,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Botolph Aldersgate,222,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Botolph Aldgate,793,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Botolph Bishopsgate,461,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Bridewel Precinct,0,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Bridget,231,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St John Southwark,308,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Dunstan West,181,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St George Southwark,307,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Giles Cripplegate,547,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Olave Southwark,405,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Saviours Southwark,606,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,S Sepulchres Parish,587,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Thomas Southwark,181,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Trinity Minories,31,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Pesthouse Without the Walls,,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Ann in Middlesex,215,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Christ Church in Middlesex,754,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Christ Church in Surry,192,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St George in Bloomsburg,420,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St George in Middlesex,681,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St George by Queen's Square,352,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Giles in the Field,1072,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Hackney Parish,223,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St John at Wapping,395,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St James Clerkenwel,529,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Katharine Tower,188,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Lambeth Parish,479,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Leonard Shoreditch,1027,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Luke in Middlesex,1120,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Magdalen Bermondsey,460,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Matthew at Bethnal Green,583,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Islington,275,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Newington,317,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Whitechappel,1207,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Pauls Shadwel,476,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Rothorith Parish,276,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Stepney Parish,435,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Ann in Westminster,716,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Clement Danes,363,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St George Hanover-square,998,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St James in Westminster,1136,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St John the Evangelist,90,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Paul Covent Garden,309,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Martin in the fields,1124,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary Savoy,151,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Mary le Strand,78,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,St Margaret Westminster,979,Total,90,General,millar post-plague,1746
Millar-1746-1747-GeneralBill,10,December,1746,15,December,1747,Pesthouse in Westminster,,Total,90,General,millar post-plague,1746
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Alban Woodstreet,34,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Alhallows Barking,71,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Alhallows Breadstreet,7,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Alhallows Great,31,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Alhallows Honylane,0,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Alhallows Lesse,23,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Alhallows Lumbardstreet,17,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Alhallows Stayning,16,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Alhallows the Wall,67,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Alphage,29,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Andrew Hubbard,3,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Andrew Undershaft,35,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Andrew Wardrobe,59,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Ann Aldersgate,33,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Ann Blackfryers,126,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Antholins Parish,11,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Austins Parish,2,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Bartholomew Exchange,17,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Bennet Fynck,20,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Bennet Gracechurch,10,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Bennet Paulswharf,35,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Bennet Sherehog,0,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Botolph Billingsgate,9,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Christ Church,81,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Christophers,5,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Clement Eastcheap,10,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Dionis Backchurch,22,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Dunstan East,55,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Edmund Lumbardstr.,14,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Ethelborough,29,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Faith,9,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Foster,41,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Gabriel Fenchurch,12,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St George Botolphlane,7,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Gregory by St Pauls,69,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Hellen,37,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St James Dukes place,19,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St James Garlickhithe,19,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St John Baptist,21,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St John Evangelist,3,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St John Zachary,19,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Katharine Coleman,42,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Katharine Creechurch,43,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Lawrence Jewry,17,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Lawrence Pountney,14,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Leonard Eastcheap,16,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Leonard Fosterlane,17,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Magnus Parish,33,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Margaret Lothbury,16,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Margaret Moses,1,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Margaret Newfishstreet,0,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Margaret Pattons,10,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Abchurch,13,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Aldermanbury,22,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Aldermary,21,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary le Bow,8,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Bothaw,6,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Colechurch,0,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Hill,40,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Mounthaw,7,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Sommerset,23,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Stayning,13,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Woolchurch,2,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Woolnoth,14,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Martin Iremongerlane,13,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Martin Ludgate,24,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Martin Orgars,13,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Martin Outwich,7,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Martin Vintrey,19,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Matthew Fridaystreet,6,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Maudlin Milkstreet,0,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Maudlin Oldfishstreet,20,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Michael Bassishaw,27,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Michael Cornhil,19,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Michael Crookedlane,17,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Michael Queenhithe,21,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Michael Quern,2,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Michael Royal,11,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Michael Woodstreet,3,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mildred Breadstreet,2,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mildred Poultrey,6,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Nicholas Acons,9,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Nicholas Coleabby,7,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Nicholas Olaves,2,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Olave Hartstreet,47,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Olave Jewry,5,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Olave Silverstreet,27,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Pancras,1,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Peter Ad Vincula,,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Peter Cheap,7,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Peter Cornhil,22,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Peter Paulswharf,12,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Peter Poor,7,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Steven Colemanstreet,49,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Steven Walbrook,14,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Swithin,17,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Thomas Apostles,15,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Trinity Parish,6,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Andrew Holborn,776,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Bartholomew Great,82,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Bartholomew Less,20,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Botolph Aldersgate,222,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Botolph Aldgate,793,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Botolph Bishopsgate,438,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Bridewel Precinct,0,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Bridget,240,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St John Southwark,335,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Dunstan West,165,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St George Southwark,287,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Giles Cripplegate,527,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Olave Southwark,347,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Saviours Southwark,581,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,S Sepulchres Parish,525,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Thomas Southwark,188,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Trinity Minories,31,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Pesthouse Without the Walls,,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Ann in Middlesex,214,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Christ Church in Middlesex,681,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Christ Church in Surry,186,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St George in Bloomsburg,393,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St George in Middlesex,551,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St George by Queen's Square,334,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Giles in the Field,1064,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Hackney Parish,237,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St John at Wapping,287,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St James Clerkenwel,532,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Katharine Tower,208,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Lambeth Parish,412,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Leonard Shoreditch,854,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Luke in Middlesex,1058,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Magdalen Bermondsey,457,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Matthew at Bethnal Green,449,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Islington,262,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Newington,360,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Mary Whitechappel,1173,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,St Pauls Shadwel,365,Total,90,General,millar post-plague,1747
Millar-1747-1748-GeneralBill,15,December,1747,13,December,1748,Rothorith Parish,281,Total,90,General,millar post-plague,1747
