year,week,unique_identifier,start_day,start_month,end_day,end_month,parish_name,count,missing,illegible,source,version,bill_type,start_year,end_year,count_type
1706,40,Laxton-1706-40-recto,,,24,September,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,40,Laxton-1706-40-recto,,,24,September,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,40,Laxton-1706-40-recto,,,24,September,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,41,Laxton-1706-41-recto,,,1,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,41,Laxton-1706-41-recto,,,1,October,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,41,Laxton-1706-41-recto,,,1,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,41,Laxton-1706-41-recto,,,1,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,42,Laxton-1706-42-recto,,,8,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,42,Laxton-1706-42-recto,,,8,October,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,42,Laxton-1706-42-recto,,,8,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,42,Laxton-1706-42-recto,,,8,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,43,Laxton-1706-43-recto,,,15,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,43,Laxton-1706-43-recto,,,15,October,Plague in the parishes without the walls,88,FALSE,FALSE,Laxton,,Weekly,,,
1706,43,Laxton-1706-43-recto,,,15,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,43,Laxton-1706-43-recto,,,15,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,44,Laxton-1706-44-recto,,,22,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,44,Laxton-1706-44-recto,,,22,October,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,44,Laxton-1706-44-recto,,,22,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,44,Laxton-1706-44-recto,,,22,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,45,Laxton-1706-45-recto,,,29,October,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,45,Laxton-1706-45-recto,,,29,October,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,45,Laxton-1706-45-recto,,,29,October,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,45,Laxton-1706-45-recto,,,29,October,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,46,Laxton-1706-46-recto,,,5,November,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,46,Laxton-1706-46-recto,,,5,November,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,46,Laxton-1706-46-recto,,,5,November,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,46,Laxton-1706-46-recto,,,5,November,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,47,Laxton-1706-47-recto,,,12,November,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,47,Laxton-1706-47-recto,,,12,November,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,47,Laxton-1706-47-recto,,,12,November,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,47,Laxton-1706-47-recto,,,12,November,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,48,Laxton-1706-48-recto,,,19,November,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,48,Laxton-1706-48-recto,,,19,November,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,48,Laxton-1706-48-recto,,,19,November,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,48,Laxton-1706-48-recto,,,19,November,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,49,Laxton-1706-49-recto,,,26,November,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,49,Laxton-1706-49-recto,,,26,November,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,49,Laxton-1706-49-recto,,,26,November,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,49,Laxton-1706-49-recto,,,26,November,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,50,Laxton-1706-50-recto,,,3,December,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,50,Laxton-1706-50-recto,,,3,December,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,50,Laxton-1706-50-recto,,,3,December,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,50,Laxton-1706-50-recto,,,3,December,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,51,Laxton-1706-51-recto,,,10,December,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,51,Laxton-1706-51-recto,,,10,December,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,51,Laxton-1706-51-recto,,,10,December,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,51,Laxton-1706-51-recto,,,10,December,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,1,Laxton-1706-01-recto,,,17,December,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,1,Laxton-1706-01-recto,,,17,December,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,1,Laxton-1706-01-recto,,,17,December,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,1,Laxton-1706-01-recto,,,17,December,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,2,Laxton-1706-02-recto,,,24,December,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,2,Laxton-1706-02-recto,,,24,December,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,2,Laxton-1706-02-recto,,,24,December,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,2,Laxton-1706-02-recto,,,24,December,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,3,Laxton-1706-03-recto,,,31,December,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,3,Laxton-1706-03-recto,,,31,December,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,3,Laxton-1706-03-recto,,,31,December,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,3,Laxton-1706-03-recto,,,31,December,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,4,Laxton-1706-04-recto,,,7,January,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,4,Laxton-1706-04-recto,,,7,January,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,4,Laxton-1706-04-recto,,,7,January,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,4,Laxton-1706-04-recto,,,7,January,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,5,Laxton-1706-05-recto,,,14,January,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,5,Laxton-1706-05-recto,,,14,January,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,5,Laxton-1706-05-recto,,,14,January,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,5,Laxton-1706-05-recto,,,14,January,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,6,Laxton-1706-06-recto,,,21,January,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,6,Laxton-1706-06-recto,,,21,January,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,6,Laxton-1706-06-recto,,,21,January,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,6,Laxton-1706-06-recto,,,21,January,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,7,Laxton-1706-07-recto,,,28,January,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,7,Laxton-1706-07-recto,,,28,January,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,7,Laxton-1706-07-recto,,,28,January,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,7,Laxton-1706-07-recto,,,28,January,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,8,Laxton-1706-08-recto,,,4,February,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,8,Laxton-1706-08-recto,,,4,February,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,8,Laxton-1706-08-recto,,,4,February,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,8,Laxton-1706-08-recto,,,4,February,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,9,Laxton-1706-09-recto,,,11,February,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,9,Laxton-1706-09-recto,,,11,February,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,9,Laxton-1706-09-recto,,,11,February,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,9,Laxton-1706-09-recto,,,11,February,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,10,Laxton-1706-10-recto,,,18,February,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,10,Laxton-1706-10-recto,,,18,February,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,10,Laxton-1706-10-recto,,,18,February,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,10,Laxton-1706-10-recto,,,18,February,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,11,Laxton-1706-11-recto,,,25,February,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,11,Laxton-1706-11-recto,,,25,February,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,11,Laxton-1706-11-recto,,,25,February,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,11,Laxton-1706-11-recto,,,25,February,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,12,Laxton-1706-12-recto,,,4,March,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,12,Laxton-1706-12-recto,,,4,March,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,12,Laxton-1706-12-recto,,,4,March,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,12,Laxton-1706-12-recto,,,4,March,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,13,Laxton-1706-13-recto,,,11,March,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,13,Laxton-1706-13-recto,,,11,March,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,13,Laxton-1706-13-recto,,,11,March,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,13,Laxton-1706-13-recto,,,11,March,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,14,Laxton-1706-14-recto,,,18,March,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,14,Laxton-1706-14-recto,,,18,March,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,14,Laxton-1706-14-recto,,,18,March,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,14,Laxton-1706-14-recto,,,18,March,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,15,Laxton-1707-15-recto,,,25,March,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,15,Laxton-1707-15-recto,,,25,March,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,15,Laxton-1707-15-recto,,,25,March,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,15,Laxton-1707-15-recto,,,25,March,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,16,Laxton-1707-16-recto,,,1,April,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,16,Laxton-1707-16-recto,,,1,April,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,16,Laxton-1707-16-recto,,,1,April,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,16,Laxton-1707-16-recto,,,1,April,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1706,17,Laxton-1707-17-recto,,,8,April,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,17,Laxton-1707-17-recto,,,8,April,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1706,17,Laxton-1707-17-recto,,,8,April,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1706,17,Laxton-1707-17-recto,,,8,April,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,18,Laxton-1707-18-recto,,,15,April,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,18,Laxton-1707-18-recto,,,15,April,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,18,Laxton-1707-18-recto,,,15,April,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,18,Laxton-1707-18-recto,,,15,April,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,19,Laxton-1707-19-recto,,,22,April,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,19,Laxton-1707-19-recto,,,22,April,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,19,Laxton-1707-19-recto,,,22,April,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,19,Laxton-1707-19-recto,,,22,April,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,20,Laxton-1707-20-recto,,,29,April,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,20,Laxton-1707-20-recto,,,29,April,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,20,Laxton-1707-20-recto,,,29,April,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,20,Laxton-1707-20-recto,,,29,April,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,21,Laxton-1707-21-recto,,,6,May,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,21,Laxton-1707-21-recto,,,6,May,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,21,Laxton-1707-21-recto,,,6,May,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,21,Laxton-1707-21-recto,,,6,May,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,22,Laxton-1707-22-recto,,,13,May,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,22,Laxton-1707-22-recto,,,13,May,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,22,Laxton-1707-22-recto,,,13,May,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,22,Laxton-1707-22-recto,,,13,May,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,23,Laxton-1707-23-recto,,,20,May,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,23,Laxton-1707-23-recto,,,20,May,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,23,Laxton-1707-23-recto,,,20,May,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,23,Laxton-1707-23-recto,,,20,May,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,24,Laxton-1707-24-recto,,,27,May,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,24,Laxton-1707-24-recto,,,27,May,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,24,Laxton-1707-24-recto,,,27,May,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,24,Laxton-1707-24-recto,,,27,May,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,25,Laxton-1707-25-recto,,,3,June,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,25,Laxton-1707-25-recto,,,3,June,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,25,Laxton-1707-25-recto,,,3,June,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,25,Laxton-1707-25-recto,,,3,June,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,26,Laxton-1707-26-recto,,,10,June,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,26,Laxton-1707-26-recto,,,10,June,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,26,Laxton-1707-26-recto,,,10,June,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,26,Laxton-1707-26-recto,,,10,June,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,27,Laxton-1707-27-recto,,,17,June,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,27,Laxton-1707-27-recto,,,17,June,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,27,Laxton-1707-27-recto,,,17,June,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,27,Laxton-1707-27-recto,,,17,June,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,28,Laxton-1707-28-recto,,,24,June,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,28,Laxton-1707-28-recto,,,24,June,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,28,Laxton-1707-28-recto,,,24,June,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,28,Laxton-1707-28-recto,,,24,June,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,29,Laxton-1707-29-recto,,,1,July,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,29,Laxton-1707-29-recto,,,1,July,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,29,Laxton-1707-29-recto,,,1,July,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,29,Laxton-1707-29-recto,,,1,July,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,30,Laxton-1707-30-recto,,,8,July,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,30,Laxton-1707-30-recto,,,8,July,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,30,Laxton-1707-30-recto,,,8,July,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,30,Laxton-1707-30-recto,,,8,July,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,31,Laxton-1707-31-recto,,,15,July,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,31,Laxton-1707-31-recto,,,15,July,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,31,Laxton-1707-31-recto,,,15,July,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,31,Laxton-1707-31-recto,,,15,July,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,32,Laxton-1707-32-recto,,,22,July,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,32,Laxton-1707-32-recto,,,22,July,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,32,Laxton-1707-32-recto,,,22,July,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,32,Laxton-1707-32-recto,,,22,July,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,33,Laxton-1707-33-recto,,,29,July,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,33,Laxton-1707-33-recto,,,29,July,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,33,Laxton-1707-33-recto,,,29,July,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,33,Laxton-1707-33-recto,,,29,July,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,34,Laxton-1707-34-recto,,,5,August,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,34,Laxton-1707-34-recto,,,5,August,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,34,Laxton-1707-34-recto,,,5,August,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,34,Laxton-1707-34-recto,,,5,August,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,35,Laxton-1707-35-recto,,,12,August,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,35,Laxton-1707-35-recto,,,12,August,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,35,Laxton-1707-35-recto,,,12,August,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,35,Laxton-1707-35-recto,,,12,August,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,36,Laxton-1707-36-recto,,,19,August,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,36,Laxton-1707-36-recto,,,19,August,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,36,Laxton-1707-36-recto,,,19,August,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,36,Laxton-1707-36-recto,,,19,August,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,37,Laxton-1707-37-recto,,,26,August,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,37,Laxton-1707-37-recto,,,26,August,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,37,Laxton-1707-37-recto,,,26,August,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,37,Laxton-1707-37-recto,,,26,August,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,38,Laxton-1707-38-recto,,,2,September,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,38,Laxton-1707-38-recto,,,2,September,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,38,Laxton-1707-38-recto,,,2,September,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,38,Laxton-1707-38-recto,,,2,September,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,39,Laxton-1707-39-recto,,,9,September,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,39,Laxton-1707-39-recto,,,9,September,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,39,Laxton-1707-39-recto,,,9,September,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,39,Laxton-1707-39-recto,,,9,September,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,40,Laxton-1707-40-recto,,,16,September,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,40,Laxton-1707-40-recto,,,16,September,Plague in the parishes without the walls,,FALSE,FALSE,Laxton,,Weekly,,,
1707,40,Laxton-1707-40-recto,,,16,September,Plague in the out-Parishes in Middlesex and Surrey,,FALSE,FALSE,Laxton,,Weekly,,,
1707,40,Laxton-1707-40-recto,,,16,September,Plague in the Parishes and Liberties of Westminster,,FALSE,FALSE,Laxton,,Weekly,,,
1707,41,Laxton-1707-41-recto,,,23,September,Plague in the 97 parishes within the walls,,FALSE,FALSE,Laxton,,Weekly,,,
