"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Descriptive Text)",is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Abortive,is_missing,is_illegible,Overlaid,is_missing,is_illegible,Still-born,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,"Found Dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible
2960,15209,7754,1,1714,,,52,,,Laxton-1714-52-verso,,,,1,,,1,,14,,,December,,,49,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,7,,,1,,,,1,,,1,,64,,,141,,,,1,,,1,,1,,,19,,,,1,,98,,,1,,,39,,,"flox 0; small-pox 39",,,1,,,4,,,,1,,,1,,1,,,,1,,,1,,9,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,3,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,8,,,,1,,,1,,3,,,1,,,,1,,,1,,20,,,2,,,11,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,7,,,,1,,,1,,1,,,"Found dead at St Dustan in the West 1. ",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,169,,,192,,,361,,,247,,,267,,,514,,,-73,,
2965,15210,7755,1,1714,,,01,,,Laxton-1714-01-verso,,,,1,,,1,,21,,,December,,,64,,,1,,,1,,,6,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,7,,,1,,,,1,,6,,,71,,,133,,,,1,,,1,,,1,,19,,,,1,,83,,,,1,,51,,,"flox 0; small-pox 51",,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,11,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,3,,,,1,,,1,,4,,,1,,,,1,,1,,,,1,,7,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,5,,,10,,,,1,,,1,,3,,,,1,,,1,,,1,,22,,,2,,,19,,,,1,,1,,,1,,,,1,,1,,,2,,,,1,,,1,,,1,,,1,,1,,,1,,,6,,,1,,,"Drown'd at Alhallows barking, buried at St Mary Hill, near Billinsgate 1. ",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,Bursten,,,171,,,148,,,319,,,270,,,294,,,564,,,50,,
2966,15211,7766,1,1714,,,2,,,Laxton-1714-02-verso,,,,1,,,1,,28,,,December,,,56,,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,4,,,1,,,,1,,1,,,62,,,133,,,,1,,,1,,,1,,27,,,,1,,92,,,1,,,25,,,"flox 0; small-pox 25",,,1,,,2,,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,5,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,4,,,,1,,1,,,,1,,,1,,,1,,,1,,32,,,,1,,8,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,1,,,9,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,"Cut her Throat (being Lunatick) at St Alban in Woodstreet 1",,,,1,,,1,,186,,,148,,,334,,,246,,,249,,,495,,,-69,,
2967,15212,7767,1,1714,,,3,,,Laxton-1714-03-verso,,,,1,,,1,,4,,,January,,,61,,,,1,,3,,,14,,,1,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,7,,,1,,,,1,,2,,,75,,,128,,,,1,,,1,,,1,,22,,,,1,,59,,,,1,,48,,,"flox 0; small-pox 48",,,,1,,3,,,,1,,,1,,1,,,,1,,,1,,9,,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,1,,,1,,,,1,,1,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,11,,,,1,,,1,,1,,,,1,,,1,,,1,,31,,,1,,,15,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,3,,,2,,,5,,,1,,,"Drown'd in the River of Thames, buried at Allhallows Barkin 1",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Broken Leg 1",,,188,,,161,,,349,,,260,,,274,,,534,,,39,,
2968,15213,7768,1,1714,,,4,,,Laxton-1714-04-verso,,,,1,,,1,,11,,,January,,,48,,,,1,,3,,,2,,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,5,,,2,,,,1,,,1,,54,,,133,,,1,,,,1,,,1,,24,,,,1,,89,,,,1,,43,,,"flox 0; small-pox 43",,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,1,,,11,,,,1,,,1,,,1,,,1,,,1,,,1,,36,,,3,,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,1,,,11,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,149,,,181,,,330,,,233,,,283,,,516,,,-18,,
2969,15214,7769,1,1714,,,5,,,Laxton-1714-05-verso,,,,1,,,1,,18,,,January,,,63,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,10,,,1,,,,1,,1,,,81,,,172,,,1,,,,1,,,1,,24,,,,1,,67,,,,1,,41,,,"flox 0; small-pox 41",,,,1,,4,,,,1,,,1,,,1,,,1,,1,,,12,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,6,,,,1,,,1,,1,,,,1,,,1,,3,,,2,,,1,,,,1,,,1,,4,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,10,,,,1,,,1,,3,,,1,,,,1,,,1,,29,,,1,,,17,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,15,,,1,,,"Drown'd accidentally in the River of Thames, at St Dunstan at Stepney 1",,,3,,,"Found dead 3. One at St Dunstan at Stepney; One at St James in Westminster; and One in the Street, at St Martin in the Fields",,,,1,,,1,,3,,,"Murdered 3. One at St Leonard in Shoreditch; One at St Margaret in Westminster; and One with a Sword, at St Martin in the Fields.",,,,1,,,1,,10,,,"Sore Leg 1; Died by his Wounds received at the late Fire, buried at St Thomas in Southwark 1; Frighted by the late Fire, buried at St Botolph without Aldgate 1; Kill'd accidentally by the said Fire, and by blowing up of the Houses there (buried at several parishes) 7.",,,190,,,174,,,364,,,297,,,306,,,603,,,87,,
2970,15215,7770,1,1714,,,6,,,Laxton-1714-06-verso,,,,1,,,1,,25,,,January,,,48,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,7,,,1,,,,1,,1,,,58,,,131,,,1,,,,1,,,1,,21,,,,1,,70,,,1,,,22,,,"flox 0; small-pox 22",,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,13,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,,1,,2,,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,6,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,,1,,,1,,,1,,23,,,,1,,9,,,1,,,1,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,11,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Hang'd themselves (being Lunatick) 2. One at St Clement Danes; and One at St James in Westminster",,,9,,,"Bruised at St Dunstan at Stepney 1; Died by his Wounds received at the late Fire, buried at St Thomas in Southwark 1; Kill'd accidentally by the said late Fire, and by blowing up of the Houses there (buried at several parishes) 6; Kill'd by a Fall into the Hold of a Ship, at St Dunstan at Stepney 1",,,168,,,160,,,328,,,226,,,245,,,471,,,-132,,
2971,15216,7771,1,1714,,,7,,,Laxton-1714-07-verso,,,,1,,,1,,1,,,February,,,54,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,7,,,1,,,,1,,4,,,49,,,126,,,,1,,,1,,,1,,18,,,,1,,69,,,,1,,34,,,"flox 0; small-pox 34",,,,1,,4,,,,1,,,1,,1,,,,1,,,1,,12,,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,1,,,10,,,,1,,,1,,1,,,,1,,,1,,,1,,34,,,2,,,5,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,11,,,2,,,"Drown'd 2. One at St Olave in Hartstreet; and One at St Saviour in Southwark",,,3,,,"Found dead 3. One in the Street, at St James in Westminster, and Two in Coffins, One at St Michael in Cornhil; and One at St Mary in the Savory. ",,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,"Broken-Leg 1; Died by his Wounds received at the late Fire, buried at Alhallows the Great 1; Excessive Drinking 1; Kill'd accidentally by the blowing up of a House, at the said late fire, buried at St Dunstan in the East 3",,,178,,,160,,,338,,,246,,,238,,,484,,,13,,
2972,15217,7772,1,1714,,,8,,,Laxton-1714-08-verso,,,,1,,,1,,8,,,February,,,37,,,2,,,3,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,1,,,,1,,9,,,,1,,,1,,,1,,63,,,120,,,,1,,,1,,,1,,12,,,,1,,73,,,,1,,36,,,"flox 0; small-pox 36",,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,17,,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,2,,,,1,,,1,,,1,,28,,,1,,,10,,,1,,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,2,,,,1,,12,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Found Murdered in the River of Thames, at Christ Church in Surry 1",,,,1,,,1,,1,,,"Died by his Wounds received at the late Fire, buried at St Olave in Southwark 1",,,190,,,168,,,358,,,216,,,241,,,457,,,-27,,
2973,15218,7773,1,1714,,,9,,,Laxton-1714-09-verso,,,,1,,,1,,15,,,February,,,50,,,,1,,2,,,2,,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,4,,,2,,,,1,,2,,,75,,,135,,,,1,,,1,,,1,,24,,,,1,,63,,,1,,,24,,,"flox 0; small-pox 24",,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,12,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,1,,,2,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,39,,,,1,,8,,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,1,,,8,,,2,,,"Drown'd 2. One at St Mary Magdalen Bermondsey; and One (accidentally) in the River of Thames, at St Mary at Rotherhith",,,1,,,"Found dead in the River of Thames, at St Olave in Southwark 1",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,157,,,177,,,334,,,247,,,243,,,490,,,33,,
2974,15219,7774,1,1714,,,10,,,Laxton-1714-10-verso,,,,1,,,1,,22,,,February,,,46,,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,1,,,,1,,,1,,3,,,1,,,,1,,,1,,60,,,128,,,,1,,,1,,,1,,19,,,,1,,54,,,,1,,23,,,"flox 0; small-pox 23",,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,12,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,4,,,,1,,1,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,7,,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,1,,,,1,,,1,,33,,,2,,,11,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,1,,,1,,,5,,,1,,,"Drown'd in the River of Thames, at Alhallows the Less 1",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Kill'd accidentally by a Fall from a Horse, at St John at Hackney 1",,,188,,,170,,,358,,,223,,,222,,,445,,,-45,,
2995,15220,7775,1,1714,,,11,,,Laxton-1714-11-verso,,,,1,,,1,,1,,,March,,,54,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,8,,,2,,,,1,,1,,,65,,,154,,,,1,,,1,,,1,,31,,,,1,,72,,,1,,,13,,,"flox 0; small-pox 13",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,,1,,,1,,,,,3,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,3,,,,1,,,1,,1,,,,1,,,1,,3,,,,1,,,1,,2,,,,1,,3,,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,3,,,1,,,,1,,,1,,23,,,1,,,6,,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,12,,,1,,,"Drown'd accidentally in the River of Thames, at St Olave in Southwark 1",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Kill'd accidentally by a Fall from a Window, at St Bridget vulgarly St Brides 1",,,166,,,166,,,332,,,246,,,249,,,495,,,50,,
2996,15221,7776,1,1714,,,12,,,Laxton-1714-12-verso,,,,1,,,1,,8,,,March,,,52,,,1,,,4,,,,1,,1,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,6,,,,1,,,1,,1,,,54,,,156,,,,1,,,1,,1,,,21,,,,1,,70,,,1,,,16,,,"flox 0; small-pox 16",,,1,,,1,,,,1,,,1,,3,,,,1,,,1,,12,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,2,,,3,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,6,,,,1,,,1,,4,,,1,,,,1,,,1,,39,,,2,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,4,,,,1,,13,,,,1,,,1,,3,,,"Found dead 3. One at St Dunstan at Stepney; One in the Street, at St James in Westminster; and One in a the River of Thames, at St Martin in the Fields",,,,1,,,1,,2,,,"Kill'd accidentally by a Brewers Dray, at Alhallows the Great 1; Murdered at St Brides 1",,,,1,,,1,,,1,,,1,,200,,,172,,,372,,,247,,,254,,,501,,,6,,
2997,15222,7777,1,1714,,,13,,,Laxton-1714-13-verso,,,,1,,,1,,15,,,March,,,42,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,4,,,1,,,,1,,2,,,72,,,126,,,,,,,1,,1,,,18,,,,1,,68,,,,1,,20,,,"flox 0; small-pox 20",,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,14,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,1,,,5,,,,1,,,1,,1,,,2,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,35,,,1,,,4,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,5,,,3,,,"Drown'd accidentally 3. One at St Mary Magdalen Bermondsey; and Two at St Mary at Rotherhith, viz. One in the great Dock there; and the other in the River of Thames",,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Cut her Throat (being Lunatick) at St Botolph without Aldgate 1; Hang'd herself (being Lunatick) at St Leonard in Shoreditch 1",,,3,,,"Sores and Ulcers 1; Broken-Leg 1; Kill'd accidentally by a Stone falling on him, at St Giles in the Fields 1",,,173,,,198,,,371,,,213,,,244,,,457,,,-44,,
2998,15223,7778,1,1714,,,14,,,Laxton-1714-14-verso,,,,1,,,1,,22,,,March,,,42,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,10,,,1,,,,1,,1,,,53,,,122,,,,1,,,1,,,1,,19,,,,1,,78,,,1,,,25,,,"flox 0; small-pox 25",,,,1,,2,,,,1,,,1,,1,,,1,,,,1,,8,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,22,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,13,,,1,,,"Drown'd accidentally in the River of Thames, at Alhallows Barkin 1",,,2,,,"Found dead 2. One in the River of Thames, at St Olave in Southwark; and One in the Street, at St Saviour in Southwark",,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,"Bursten 1; Kill'd accidentally 2. One by a Fall from a Wall, at St Dunstan at Stepney; and One by a Fall from a Scaffold, at St Margaret in Westminster",,,175,,,179,,,354,,,214,,,215,,,429,,,-28,,
2999,15224,7779,1,1714,,,1,,,Laxton-1714-01-verso,,,,1,,,1,,29,,,March,,,47,,,,1,,1,,,1,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,5,,,1,,,,1,,,1,,50,,,138,,,,1,,,1,,,1,,20,,,,1,,62,,,,1,,11,,,"flox 0; small-pox 11",,,1,,,1,,,,1,,,1,,,1,,,1,,1,,,10,,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,2,,,2,,,,1,,,1,,22,,,1,,,4,,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,4,,,1,,,4,,,1,,,"Drown'd accidentally in the River of Thames, at St Katharine by the Tower 1",,,1,,,"Found dead at St Paul in Covent-Garden 1",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,167,,,146,,,313,,,230,,,184,,,414,,,-15,,
3000,15225,7780,1,1715,,,16,,,Laxton-1715-16-verso,,,,1,,,1,,5,,,April,,,30,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,1,,,59,,,127,,,1,,,,1,,,1,,21,,,,1,,80,,,,1,,10,,,"flox 0; small-pox 10",,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,13,,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,2,,,,1,,,1,,1,,,1,,,,,,,1,,1,,,5,,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,,,,1,,,1,,6,,,,1,,,1,,,1,,1,,,4,,,,1,,,1,,1,,,,1,,,1,,,,,31,,,1,,,7,,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,12,,,1,,,"Drown'd in the River of Thames, at St Katharine by the Tower 1",,,2,,,"Found dead 2. One in the Street, at St Saviour in Southwark; and One in a Field, at St Mary at Islington",,,,1,,,1,,,1,,,1,,1,,,"Hang'd himself (being Lunatick) at St Brides 1",,,2,,,"Salivation 1; Sore-Leg 1",,,181,,,167,,,348,,,223,,,225,,,448,,,34,,
