"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,"Found dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Description)",is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Plague Deaths",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible,"Increase/Decrease in Plague Deaths",is_missing,is_illegible,"Parishes Clear of the Plague",is_missing,is_illegible,"Parishes Infected (with Plague)",is_missing,is_illegible
17670,35367,5464,1,1669,,,42,,,Bodleian-1669-42-verso,,,05,,,October,,,12,,,October,,,2,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,7,,,,,,,,,65,,,30,,,,,,,,,,,,12,,,1,,,"Drown'd at St. Mary Islington",,,,,,,,,,,,60,,,1,,,37,,,,,,12,,,,,,,,,2,,,,,,,,,,,,,,,1,,,172,,,,,,,,,,,,,,,,,,2,,,7,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,8,,,,,,7,,,1,,,,,,,,,10,,,,,,,,,25,,,2,,,3,,,,,,,,,2,,,,,,1,,,,,,,,,1,,,,,,3,,,1,,,"and one by a Cart at Saviours South-wark",,,,,,,,,3,,,"Cut of the Stone; Kild 3, One by a fall at St. Giles Cripplegate, one by a fall from a Horse at St. Bo-tholp Alderfgate ",,,138,,,111,,,249,,,272,,,246,,,518,,,0,,,-35,,,,,,130,,,0,,
17671,35368,5465,1,1669,,,43,,,Bodleian-1669-43-verso,,,11,,,October,,,19,,,October,,,1,,,18,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,6,,,,,,,,,71,,,25,,,,,,,,,,,,11,,,1,,,"Drown'd in a Tub of Water at Saviours Southwark",,,,,,,,,,,,42,,,1,,,25,,,,1,,9,,,,,,,,,1,,,,,,,,,,,,,,,,,,156,,,,,,,,,,,,,,,,,,4,,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,1,,,"Found Starved in the Street at Saviours Southwark",,,19,,,1,,,7,,,,,,,,,1,,,,,,,,,,,,17,,,1,,,1,,,,,,,,,2,,,,,,9,,,,,,,,,,,,,,,1,,,,,,"One by a Coach at St. James Clerkenwel, one with a Chissel at St. mary White-chappel",,,,,,,,,1,,,"and one by the fall of Earth at St. Martins in the fileds",,,132,,,106,,,238,,,266,,,207,,,473,,,1,,,-45,,,1,,,129,,,1,,
17672,35369,5469,1,1669,,,44,,,Bodleian-1669-44-verso,,,19,,,October,,,26,,,October,,,3,,,29,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,8,,,13,,,,,,,,,49,,,16,,,1,,,,,,,,,10,,,,,,,,,2,,,,,,,,,31,,,,,,20,,,,,,4,,,,,,,,,1,,,,,,1,,,,,,,,,,,,146,,,,,,,,,,,,,,,,,,4,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,,,6,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,2,,,,,,,,,,,,10,,,,,,11,,,1,,,,,,,,,9,,,,,,,,,8,,,1,,,4,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,2,,,"Kild 2, One at St. Margaret Weftminfter, and one with a Quart-Pot at St. Dunftan in Weft",,,123,,,104,,,227,,,221,,,200,,,421,,,1,,,-52,,,1,,,129,,,1,,
17673,35370,5470,1,1669,,,45,,,Bodleian-1669-45-verso,,,26,,,October,,,01,,,November,,,,,,29,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,5,,,9,,,,,,,,,58,,,14,,,1,,,,,,,,,15,,,,,,,,,,,,,,,,,,39,,,,,,33,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,1,,,89,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,10,,,,,,2,,,1,,,,,,1,,,7,,,,,,,,,15,,,1,,,4,,,1,,,,,,1,,,,,,2,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,3,,,"Choaked (a Child) with a bit of meat at St. Botolph Ald-gate 1; Frighted 1; Kild by a fall on board a Ship at Stepney",,,114,,,98,,,212,,,184,,,188,,,372,,,0,,,-49,,,,,,130,,,0,,
17674,35371,5471,1,1669,,,46,,,Bodleian-1669-46-verso,,,02,,,November,,,09,,,November,,,1,,,18,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,3,,,11,,,,,,,,,52,,,20,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,30,,,,,,41,,,,,,5,,,,,,,,,1,,,,,,,,,,,,,,,1,,,82,,,,,,,,,,,,,,,,,,4,,,4,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,,,,,,2,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,3,,,1,,,3,,,,,,,,,2,,,5,,,,,,,,,13,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,"Poysoned her self at St.Marga-ret Westminfter",,,,,,,,,136,,,101,,,237,,,158,,,176,,,334,,,0,,,,,,,,,130,,,0,,
17705,35372,5473,1,1669,,,47,,,Bodleian-1669-47-verso,,,09,,,November,,,16,,,November,,,1,,,13,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,4,,,,,,,,,52,,,23,,,1,,,,,,,,,18,,,,,,,,,,,,,,,,,,25,,,1,,,25,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,,,69,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,4,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,2,,,,,,,,,,,,14,,,,,,5,,,,,,,,,1,,,6,,,,,,,,,13,,,2,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Sore-throat,,,123,,,120,,,243,,,162,,,144,,,306,,,0,,,-28,,,,,,130,,,0,,
17706,35373,5475,1,1669,,,48,,,Bodleian-1669-48-verso,,,16,,,November,,,23,,,November,,,2,,,12,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,11,,,13,,,,,,,,,63,,,20,,,,,,,,,,,,22,,,1,,,"Drowned at St. Dunstan in the East",,,,,,,,,,,,27,,,,,,27,,,,,,6,,,,,,,,,2,,,,,,,,,,,,,,,1,,,53,,,,,,,,,,,,,,,,,,4,,,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,2,,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,"Starved at Nurfe at St. Mary Newington",,,14,,,,,,6,,,1,,,,,,1,,,4,,,,,,,,,6,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,2,,,"Kild 2, one with a fall at Ro-thorith, and one by the fall of a Scaffold at St. Bridgets-",,,117,,,122,,,239,,,178,,,157,,,335,,,0,,,29,,,,,,130,,,0,,
17707,35374,5477,1,1669,,,49,,,Bodleian-1669-49-verso,,,23,,,November,,,30,,,November,,,,,,21,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,6,,,5,,,,,,,,,51,,,19,,,,,,,,,,,,19,,,,,,,,,,,,,,,1,,,23,,,,,,32,,,,,,5,,,,,,,,,2,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,10,,,1,,,7,,,,,,,,,,,,5,,,,,,,,,7,,,3,,,2,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,2,,,2,,,"Kild them elves with drinking at St. Stephen Walbrook",,,,,,,,,,,,,,,123,,,107,,,230,,,133,,,165,,,298,,,0,,,-37,,,,,,130,,,0,,
17708,35375,5478,1,1669,,,50,,,Bodleian-1669-50-verso,,,30,,,November,,,07,,,December,,,,,,15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,8,,,,,,,,,59,,,28,,,,,,,,,,,,22,,,1,,,"Drowned at St. Kathar. Tower",,,,,,,,,,,,28,,,,,,42,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,1,,,,,,,,,,,,2,,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,5,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,5,,,,,,,,,,,,2,,,,,,,,,10,,,2,,,2,,,1,,,,,,2,,,,,,,,,,,,,,,1,,,,,,2,,,1,,,"Kild by a Wagon at St. Giles in the fields",,,1,,,"Hanged himself at St. Botolph Aldgate",,,,,,,,,132,,,107,,,239,,,154,,,168,,,322,,,0,,,24,,,,,,130,,,0,,
17709,35376,5479,1,1669,,,51,,,Bodleian-1669-51-verso,,,07,,,December,,,14,,,December,,,,,,15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,7,,,,,,,,,55,,,25,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,24,,,,,,36,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,8,,,,,,5,,,,,,,,,2,,,4,,,,,,,,,14,,,,,,5,,,,,,,,,1,,,,,,2,,,,,,,,,1,,,,,,1,,,1,,,"Kild 2, one by the Mother at St. George Southwark",,,,,,,,,1,,,"and one by the fall from an House at St. Bridgets",,,123,,,122,,,245,,,156,,,140,,,296,,,0,,,-26,,,,,,130,,,0,,
17710,35377,5481,1,1669,,,52,,,Bodleian-1669-52-verso,,,14,,,December,,,21,,,December,,,,,,19,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,6,,,1,,,,,,72,,,40,,,1,,,,,,,,,29,,,,,,,,,,,,,,,,,,27,,,,,,58,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,5,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,8,,,,,,,,,2,,,10,,,,,,,,,17,,,1,,,9,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,2,,,"Kild 2, one by the fall of a piece of Timber at St. Michael Cornhil, and one by an Oxe at St. Mary Whitechapel",,,113,,,99,,,212,,,190,,,201,,,391,,,0,,,95,,,,,,130,,,0,,
17711,35378,5482,1,1669,,,01,,,Bodleian-1669-01-verso,,,21,,,December,,,28,,,December,,,3,,,20,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,10,,,6,,,,,,,,,77,,,45,,,,,,,,,,,,26,,,,,,,,,5,,,,,,,,,19,,,,,,58,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,2,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,1,,,8,,,,,,,,,1,,,11,,,,,,,,,13,,,2,,,13,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,2,,,"Kild at St. paul Covent Garden 1; Sore legg 1",,,107,,,93,,,200,,,212,,,200,,,412,,,0,,,21,,,,,,130,,,0,,
17712,35379,5484,1,,1,1,,1,1,Bodleian-1669-02-verso,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,,,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,,,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,123,,,112,,,235,,,187,,,180,,,367,,,0,,,-35,,,,,,130,,,0,,
17713,35380,5486,1,,1,1,,1,1,Bodleian-1669-03-verso,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,,2,,,"Drowned two, one at St Ka Tower, & one at Lamb Parish",,,3,,,,,,,,,40,,,1,,,15,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,,1,1,4,,,,,,4,,,,,,,,,2,,,3,,,,,,,,,11,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,1,,,"Frighted by a mad Oxe at St Ann Blackfryers",,,107,,,103,,,210,,,159,,,156,,,315,,,,,,-26,,,,,,130,,,0,,
17714,35381,5488,1,1669,,,04,,,Bodleian-1669-04-verso,,,11,,,January,,,18,,,January,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,6,,,4,,,,,,,,,56,,,25,,,2,,,,,,,,,13,,,,,,,,,,,,,,,,,,25,,,,,,41,,,,1,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,1,,,5,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,,2,,1,,,,,,,3,,,,,,,,,,,,,,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9,,,,,,15,,,,,,,,,2,,,8,,,,,,,,,21,,,,,,10,,,,,,,,,1,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,"Hang'd himfelf at Saviours Southwark",,,,,,,,,113,,,114,,,227,,,160,,,158,,,318,,,0,,,-142,,,,,,130,,,0,,
17747,35382,5489,1,1669,,,05,,,Bodleian-1669-05-verso,,,18,,,January,,,25,,,January,,,1,,,13,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,5,,,,,,,,,63,,,25,,,,,,,,,,,,17,,,2,,,"Drowned 2, one at Stepney, and one in a Well at St.mary Whitechappel",,,1,,,,,,1,,,25,,,,,,34,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,,,1,,,33,,,,,,,,,,,,,,,,,,2,,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,14,,,3,,,8,,,,,,,,,,,,16,,,,,,,,,15,,,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,1,,,"Murthered at St. Martin in the Fields",,,,,,,,,2,,,"Broken-Legg 1; Kild by a fall from a Scaffold at St. Mary le Bow 1;",,,126,,,108,,,234,,,169,,,152,,,321,,,0,,,03,,,,,,130,,,0,,
17748,35383,5499,1,1669,,,06,,,Bodleian-1669-06-verso,,,25,,,January,,,01,,,February,,,1,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,10,,,7,,,,,,,,,83,,,23,,,,,,,,,,,,26,,,1,,,"Drowned at St. Kathar. Tower",,,,,,,,,,,,22,,,,,,28,,,,,,2,,,,,,,,,1,,,,,,,,,1,,,,,,,,,27,,,,,,,,,,,,,,,,,,3,,,9,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,1,,,,,,,,,,,,,,,8,,,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,1,,,"Starved at Nurfe at St. Ka-tharine Tower",,,15,,,1,,,8,,,,,,,,,1,,,10,,,,,,,,,20,,,1,,,4,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,2,,,1,,,"Murthered by the Mother at St. Bartholomew the Great",,,1,,,"Hang'd himfelf at St. Botolph Bifhopfgate",,,3,,,"Kild 3, one by the fall of a House at St. Giles Cripple-gate, one by the same Acci-dent at Stepney, and one by a fall from a Horse at St.Mary Islington",,,135,,,123,,,258,,,201,,,155,,,356,,,0,,,35,,,,,,130,,,0,,
17749,35384,5500,1,1669,,,07,,,Bodleian-1669-07-verso,,,01,,,February,,,08,,,February,,,5,,,17,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,4,,,9,,,,,,,,,91,,,49,,,,,,,,,,,,26,,,3,,,"Drowned 3, one at St. Katha-rine Tower, one at St. Mag-dalen Bermondsey, and one in a Ditch at Stepney",,,,,,,,,,,,26,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,5,,,4,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,7,,,5,,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,10,,,1,,,7,,,,,,,,,3,,,6,,,,,,,,,12,,,2,,,9,,,,,,,,,2,,,,,,1,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,131,,,118,,,249,,,211,,,201,,,412,,,0,,,56,,,,,,130,,,0,,
17750,35385,5522,1,1669,,,08,,,Bodleian-1669-08-verso,,,08,,,February,,,15,,,February,,,4,,,23,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,12,,,,,,,,,74,,,53,,,1,,,,,,,,,26,,,,,,,,,,,,,,,,,,34,,,,,,42,,,,,,,,,1,,,"Found dead in the Street at St. Dunstan West",,,2,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,4,,,10,,,,,,,,,4,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,7,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,16,,,,,,17,,,1,,,,,,2,,,18,,,,,,,,,12,,,2,,,10,,,,,,,,,,,,,,,1,,,,,,,,,2,,,1,,,3,,,,,,,,,,,,,,,1,,,"Sore legg",,,122,,,131,,,253,,,222,,,224,,,446,,,0,,,34,,,,,,130,,,0,,
17751,35386,5523,1,1669,,,09,,,Bodleian-1669-09-verso,,,15,,,February,,,22,,,February,,,3,,,25,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,13,,,,,,1,,,72,,,43,,,,,,,,,,,,11,,,1,,,"Drowned at St. Kathar. Tower",,,,,,,,,1,,,37,,,,,,32,,,,,,1,,,,,,,,,2,,,,,,2,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,1,,,9,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,2,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,10,,,1,,,13,,,,,,,,,2,,,7,,,,,,,,,27,,,4,,,8,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,,,,,,,,,,,,,,3,,,"Kild with a Cart at St. Giles in the Fileds 1; Sore-throat 1; Scalded at Stepney 1",,,138,,,119,,,257,,,215,,,212,,,427,,,0,,,-19,,,,,,130,,,0,,
