"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Descriptive Text)",is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Abortive,is_missing,is_illegible,Overlaid,is_missing,is_illegible,Still-born,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,"Found Dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible
7931,16610,9568,1,1729,,,7,,,Laxton-1729-07-verso,,,,1,,,1,,27,,,January,,,65,,,1,,,1,,,8,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,9,,,,1,,,1,,,1,,86,,,165,,,,1,,,1,,,1,,20,,,,1,,103,,,1,,,39,,,"flox 0; small-pox 39",,,,1,,2,,,,1,,,1,,2,,,,1,,,1,,8,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,1,,,,1,,,1,,,1,,27,,,,1,,13,,,,1,,,1,,4,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,1,,,13,,,1,,,"Drowned in the River of Thames, buried at St. Olave in Southwark 1. ",,,2,,,"Found dead 2. One in the Church-yard (a Female infant) buried at Christ-Church in Spittlefields, and one in a Bog-house (a Male Child) at St. Dunstan at Stepney. ",,,,1,,,1,,1,,,"Murder'd at St. John at Hackney 1. ",,,,1,,,1,,5,,,"Burnt at St. Andrew in Holborn 4; Excessive Drinking 1. ",,,155,,,174,,,329,,,288,,,320,,,608,,,41,,
7932,16611,9569,1,1729,,,8,,,Laxton-1729-08-verso,,,,1,,,1,,3,,,February,,,53,,,1,,,2,,,3,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,6,,,,1,,,1,,2,,,53,,,140,,,,1,,,1,,,1,,21,,,,1,,89,,,,1,,44,,,"flox 0; small-pox 44",,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,8,,,,1,,,1,,3,,,,1,,,1,,2,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,10,,,,1,,,1,,2,,,,1,,,1,,,1,,27,,,1,,,13,,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,1,,,12,,,3,,,"Drowned accidentally 3. One in the River of Thames buried at St. Olave in Southwark, one in the wet Dock at St. Mary at Rotherhith, and one in the River of Thames buried at St. Paul at Shadwell. ",,,,1,,,1,,,1,,,1,,1,,,"Kill'd accidentally by a fall from an House at St. Stephen in Wal-brook 1. ",,,,1,,,1,,1,,,"Pain in the Head 1. ",,,182,,,177,,,359,,,239,,,279,,,518,,,-90,,
7953,16612,9570,1,1729,,,9,,,Laxton-1729-09-verso,,,,1,,,1,,10,,,February,,,59,,,2,,,6,,,9,,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,6,,,,1,,,1,,2,,,86,,,146,,,,1,,,1,,,1,,21,,1,,1,,69,,,,1,,34,,,"flox 0; small-pox 34",,,1,,,3,,,,1,,,1,,1,,,,1,,2,,,6,,,,1,,1,,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,5,,,,1,,7,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,1,,,,1,,2,,,1,,,,1,,,1,,42,,,,1,,18,,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,7,,,1,,,"Drowned accidentally in the River of Thames buried at St Paul at Shadwell 1. ",,,1,,,"Found dead in a bandbox (a Male Child) in the Church-yard at St. Mary Magdalen Bermondsey 1. ",,,,1,,,1,,5,,,"Kill'd accidentally 3. One by a fall down Stairs (a Man) at St. Dunstan Stepney, one by a fall from a Ship at St. John at Wappin and one by a fall from his horse at St. George in Hanover Square. ; Kill'd with a Sword in the Precinct of the Savoy 1; Smother'd accidentally in a Press-bed (a Child) at St. Sepulchres 1. ",,,1,,,"Cut his own Throat (being Lunatick) at St. Leonard in Shoreditch 1. ",,,3,,,"Bursten 1; Chin Cough 1; Excessive Drinking 1.",,,184,,,147,,,331,,,276,,,301,,,577,,,59,,
7954,16613,9571,1,1729,,,10,,,Laxton-1729-10-verso,,,,1,,,1,,17,,,February,,,49,,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,5,,,,1,,,1,,1,,,75,,,167,,,,1,,,1,,,1,,24,,,,1,,88,,,,1,,26,,,"flox 0; small-pox 26",,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,8,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,4,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,1,,,,1,,,1,,,1,,33,,,1,,,11,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,6,,,1,,,"Drowned accidentally in the River of Thames buried at St. John at Wappin 1. ",,,1,,,"Found dead in a bandbox (a Male Child) in the Church-yard at St. Thomas's in Southwark 1. ",,,,1,,,1,,1,,,"Kill'd by a Cart at Allhallows the Great 1. ",,,3,,,"Cut his Throat (being Lunatick) at St. Michael in Woodstreet buried at St. Botolph near Billinsgate 1; hang'd himself (being Lunatick) at St. Margaret in Westminster 1; Shot himself (being Lunatick) at St. Olave in Hartstreet 1. ",,,4,,,"Chin Cough 2; Died by the bite of a mad Dog at St. George in Hanover Square 1; Excessive Drinking 1.",,,172,,,164,,,336,,,281,,,264,,,545,,,-32,,
7955,16614,9573,1,1729,,,11,,,Laxton-1729-11-verso,,,,1,,,1,,24,,,February,,,53,,,,1,,2,,,6,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,5,,,,1,,,1,,1,,,78,,,155,,,,1,,,1,,,1,,20,,,,1,,72,,,,1,,28,,,"flox 0; small-pox 28",,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,9,,,,1,,1,,,1,,,,1,,1,,,1,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,3,,,,1,,6,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,1,,,,1,,,1,,2,,,5,,,,1,,,1,,2,,,,1,,,1,,,1,,30,,,1,,,6,,,1,,,2,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,2,,,17,,,,1,,,1,,1,,,"Found dead in the new River (a Woman unknown) buried at St. James's in Clerkenwell 1. ",,,1,,,"Executed 1. ",,,1,,,"Kill'd accidentally by a Fall from a Ship at St. Mary at Rotherhith 1. ",,,,1,,,1,,,1,,,1,,178,,,169,,,347,,,258,,,277,,,535,,,-10,,
7956,16615,9574,1,1729,,,12,,,Laxton-1729-12-verso,,,,1,,,1,,3,,,March,,,56,,,1,,,5,,,3,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,9,,,,1,,,1,,,1,,84,,,140,,,,1,,,1,,,1,,21,,,,1,,86,,,,1,,36,,,"flox 0; small-pox 36",,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,7,,,,1,,2,,,6,,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,12,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,,1,,,1,,3,,,,1,,,1,,,1,,38,,,1,,,4,,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,1,,,10,,,2,,,"Drowned 2. One in the River of Thames (a Man) buried St. Saviour in Southwark, and one at St. Catherine by the Tower. ",,,1,,,"Found dead in a Coffin (a Female Infant) in the Church-yard St. Leonard in Shoreditch  1. ",,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Sore Leg 1; Excessive Drinking 1. ",,,163,,,148,,,311,,,290,,,265,,,555,,,20,,
7957,16616,9576,1,1729,,,13,,,Laxton-1729-13-verso,,,,1,,,1,,10,,,March,,,58,,,,1,,2,,,4,,,1,,,,1,,,1,,1,,,,,,1,,,,1,,,1,,6,,,,1,,,1,,1,,,92,,,174,,,,1,,,1,,,1,,23,,,,1,,75,,,,1,,26,,,"flox 0; small-pox 26",,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,5,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,5,,,1,,,,1,,,1,,2,,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,,1,,,1,,9,,,2,,,,1,,2,,,,1,,,1,,,1,,38,,,,1,,10,,,1,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,5,,,1,,,"Drowned accdeinatlly in the River of Thames (a Man) buried at St. Saviour in Southwark 1. ",,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Cut her own Throat (being Lunatick) at St. Botolph without Aldersgate 1. ",,,1,,,"Excessive Drinking 1. ",,,153,,,182,,,335,,,273,,,300,,,573,,,18,,
7958,16617,9580,1,1729,,,14,,,Laxton-1729-14-verso,,,,1,,,1,,17,,,March,,,41,,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,9,,,,1,,,1,,,1,,79,,,169,,,,1,,,1,,,1,,23,,,,1,,83,,,1,,,26,,,"flox 0; small-pox 26",,,1,,,4,,,,1,,,1,,2,,,,1,,,1,,8,,,,1,,1,,,2,,,,1,,,1,,2,,,,1,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,4,,,,1,,8,,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,2,,,,1,,,1,,,1,,33,,,1,,,7,,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,4,,,11,,,,1,,,1,,2,,,"found dead 2, one (a man unknown) at St James at Clerkenwell and one in the river of Thames buried at St John at Wappin",,,,1,,,1,,1,,,"found dead 1 (a male infant) murder'd in the church yard at St Botolph without Bishopsgate",,,,1,,,1,,2,,,"sore leg 1; broken leg 1",,,183,,,162,,,345,,,263,,,286,,,549,,,-24,,
7959,16618,9581,1,1729,,,15,,,Laxton-1729-15-verso,,,,1,,,1,,24,,,March,,,36,,,,1,,2,,,6,,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,3,,,,1,,,1,,,1,,85,,,153,,,,1,,,1,,,1,,19,,,,1,,70,,,,1,,32,,,"flox 0; small-pox 32",,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,7,,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,7,,,5,,,,1,,,1,,,1,,,1,,,1,,37,,,,1,,10,,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,7,,,3,,,"drowned 3, one accidentally in the river of Thames at St George in the East one accidentally in the river of Thames at St Mary at Rotherhith and one at St george in Hanover Square",,,,1,,,1,,,1,,,1,,1,,,"kill'd accidentally by a cart at St Nicolas Olave 1",,,2,,,"drowned 1 in the fields (being lunatick) at St George in the East; stabbed himself with a knife (being lunatick) 1",,,2,,,"bursten 1; broken leg 1",,,185,,,151,,,336,,,289,,,235,,,524,,,-25,,
7960,16619,9582,1,1730,,,16,,,Laxton-1730-16-verso,,,,1,,,1,,31,,,March,,,36,,,2,,,2,,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,3,,,,1,,,1,,1,,,80,,,131,,,,1,,,1,,,1,,14,,,,1,,70,,,,1,,41,,,"flox 0; small-pox 41",,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,7,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,5,,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,5,,,,1,,,1,,3,,,,1,,,1,,,1,,36,,,3,,,7,,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,2,,,4,,,11,,,1,,,"drowned accidentally in the river of Thames buried at St Mary at Rotherhith 1",,,2,,,"found dead 2, one (a man unknown) and one (a male child) at St Margarets in Westminster",,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"kill'd by a piece of timber at St Mary at Newington 1",,,156,,,164,,,320,,,246,,,250,,,496,,,-28,,
7961,16620,9583,1,1730,,,17,,,Laxton-1730-17-verso,,,,1,,,1,,7,,,April,,,39,,,,1,,,1,,4,,,1,,,,1,,,1,,2,1,,,1,,2,,,,1,,,1,,4,,,,1,,,1,,1,,,69,,,152,,,1,,,,1,,1,,,12,,,,1,,78,,,,1,,37,,,"flox 0; small-pox 37",,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,11,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,6,,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,3,,,,1,,,1,,,1,,32,,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,1,,,12,,,2,,,"drowned in the river of Thames buried at St Catherine by the Tower 2",,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"hang'd themselves (being lunatick) 2, one at St Martin in the fields and one at St Saviours in Southwark",,,6,,,"kill'd by the fall of houses at the fire in Fleetstreet 6; one buried at St Bennet at Pauls Wharf, one at St Saviours in Southwark, one at Christ Church in Surry, one at St Mary at Lambeth, one at St Margarets in Westminster, and one at St Martin in the fields",,,151,,,155,,,306,,,253,,,255,,,508,,,12,,
7962,16621,9584,1,1730,,,18,,,Laxton-1730-18-verso,,,,1,,,1,,14,,,April,,,32,,,,1,,4,,,4,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,1,,,63,,,132,,,1,,,,1,,,1,,17,,,,1,,80,,,,1,,29,,,"flox 0; small-pox 29",,,1,,,2,,,,1,,,1,,1,,,1,,,,1,,7,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,3,,,,1,,,1,,2,,,,1,,,1,,1,,,3,,,,1,,,1,,2,,,2,,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,2,,,,1,,,1,,,1,,31,,,,1,,4,,,1,,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,1,,,,1,,7,,,4,,,"drowned 4, one in a fleet ditch buried at St Brides, one in the river of Thames buried at St olave in Southwark, one in the river of Thames buried at St George Hanover Square and one in the wet dock at St Mary at Rotherhith",,,2,,,"found dead 2, one on the shore at St Mary at lambeth and one (a male child) at St Martin in the fields",,,,1,,,1,,,1,,,1,,2,,,"hang'd himself at St Brides 1; cut his throat (being lunatick) at St Giles in the fields",,,5,,,"chin cough 1; sores and ulcers 2; excessive drinking 1; kill'd accidentally by a fall in the street at St Martin in the fields 1",,,159,,,183,,,342,,,257,,,228,,,485,,,-23,,
7983,16622,9585,1,1730,,,19,,,Laxton-1730-19-verso,,,,1,,,1,,21,,,April,,,21,,,,1,,1,,,1,,,,1,,,1,,,1,,1,,,,1,,3,,,,1,,,1,,2,,,,1,,,1,,,1,,72,,,150,,,1,,,,1,,,1,,24,,,,1,,68,,,,1,,36,,,"flox 0; small-pox 36",,,,1,,4,,,,1,,,1,,2,,,,1,,,1,,7,,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,3,,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,1,,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,4,,,,1,,,1,,,1,,25,,,2,,,5,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,3,,,12,,,1,,,"drowned accidentally at St George in the East 1",,,1,,,"found dead in a coffin (a male infant) buried at St Swithin by London Stone 1",,,2,,,"executed 2",,,,1,,,1,,1,,,"cut his throat (being lunatick) at St Georges by Queens Square 1",,,2,,,"kill'd accidentally 2, one by a crane at St Botolph near Billinsgate and one by a fall down stairs at St Margarets in Westminster ",,,159,,,170,,,329,,,227,,,256,,,483,,,-2,,
7984,16623,9586,1,1730,,,20,,,Laxton-1730-20-verso,,,,1,,,1,,28,,,April,,,25,,,1,,,,1,,5,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,7,,,,1,,,1,,,1,,71,,,165,,,,1,,,1,,,1,,20,,,,1,,78,,,,1,,42,,,"flox 0; small-pox 42",,,1,,,3,,,,1,,,1,,2,,,,1,,1,,,5,,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,5,,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,3,,,4,,,,1,,,1,,4,,,,1,,,1,,,1,,28,,,,1,,6,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,14,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"excessive drinking 1; hang'd himself accidentally (a boy) at St leonard in Shoreditch 1",,,180,,,143,,,323,,,264,,,257,,,518,,,35,,
7985,16624,9587,1,1730,,,21,,,Laxton-1730-21-verso,,,,1,,,1,,5,,,May,,,22,,,,1,,2,,,3,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,72,,,137,,,,1,,,1,,,1,,25,,,,1,,52,,,1,,,37,,,"flox 0; small-pox 37",,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,8,,,,1,,,1,,5,,,,1,,2,,,2,,,,1,,,1,,,1,,3,,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,,1,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,3,,,,1,,,1,,2,,,,1,,,1,,,1,,23,,,,1,,4,,,,1,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,11,,,,1,,,1,,1,,,"found dead in the Thames (a person unknown) buried at St Mary at Rotherhith 1",,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"excessive drinking 1; kill'd by the kick of a horse at St Botolph without Aldgate 1",,,154,,,158,,,312,,,238,,,212,,,450,,,-68,,
7986,16625,9588,1,1730,,,22,,,Laxton-1730-22-verso,,,,1,,,1,,12,,,May,,,25,,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,7,,,,1,,,1,,1,,,71,,,140,,,,1,,,1,,,1,,19,,,,1,,81,,,,1,,43,,,"flox 0; small-pox 43",,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,1,,,2,,,,1,,,1,,2,,,,1,,,1,,,1,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,2,,,,1,,,1,,2,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,8,,,,1,,,1,,3,,,,1,,,1,,,1,,29,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,1,,,2,,,12,,,2,,,"drowned 2, one (a man) a pond buried at St Dunstan at Stepneya nd one in the river of Thames buried at St Paul at Shadwell",,,2,,,"found dead 2, one (a man unknown) buried at St Saviours in Southwark and one in the few river buried at St James at Clerkenwell",,,,1,,,1,,1,,,"kill'd by a cart at St Giles without Criplegate 1",,,1,,,"cut his throat at St Giles in the fields 1",,,,1,,,1,,157,,,136,,,293,,,239,,,252,,,491,,,41,,
